step,max_kl,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,collisions,collisions_human,fuel,circumference,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,value_loss,policy_loss,final_policy_loss,i_scale,kl,entropy,gd_time,total_time
496,0.01,0.0001,11.5618,2000,8.21127,8.11771,0.464667,8.21367,0,0,1096.89,640,3.50878e-05,0.323989,0.328764,0.00454816,-7.21681,0.237834,0.000805818,-0.00454816,-0.00554343,0,0.00603626,0.466188,0.251217,
497,0.01,0.0001,11.5766,2000,8.36167,8.30336,0.924747,8.36316,0,0,1083.81,640,0.000124511,0.325852,0.331723,0.00561617,-4.53487,0.236549,0.000702897,-0.00561617,-0.00706163,0,0.00809985,0.421932,0.237104,
498,0.01,0.0001,11.4428,2000,8.12911,8.12876,0.442511,8.12912,0,0,1011.21,640,-3.94691e-05,0.323162,0.329484,0.00615319,-5.47681,0.235775,0.000684428,-0.00615318,-0.00754656,0,0.00886881,0.334623,0.259877,
499,0.01,0.0001,11.1887,2000,8.28719,8.23529,0,8.28852,0,0,1168.2,640,7.67564e-05,0.326475,0.332341,0.00563393,-4.9566,0.234245,0.000692557,-0.00563393,-0.00638533,0,0.00816823,0.340545,0.276211,
500,0.01,0.0001,14.2949,2000,8.25432,8.35721,0.566298,8.25168,0,0,1216.27,640,9.66218e-05,0.325649,0.334258,0.00840249,-7.55284,0.252047,0.000873539,-0.00840249,-0.00917316,0,0.00877188,0.380626,0.19832,
501,0.01,0.0001,11.5777,2000,8.07736,8.06061,0.533267,8.07779,0,0,1092.2,640,-0.000126601,0.32718,0.329047,0.00165972,-9.91783,0.240851,0.000857166,-0.00165972,-0.00386197,0,0.00747395,0.343485,0.276328,
502,0.01,0.0001,11.6217,2000,8.24229,8.23529,0,8.24247,0,0,1205.61,640,1.23242e-05,0.327344,0.333143,0.00560594,-7.60196,0.237705,0.000841273,-0.00560594,-0.00627217,0,0.00713212,0.289428,0.240944,
503,0.01,0.0001,11.164,2000,8.28539,8.23529,0,8.28667,0,0,1162.9,640,0.000121622,0.328193,0.336099,0.00771211,-5.2834,0.237305,0.000762542,-0.00771211,-0.00841109,0,0.00789884,0.336897,0.28023,
504,0.01,0.0001,12.0545,2000,8.23748,8.23529,0,8.23754,0,0,1207.74,640,1.41448e-05,0.328476,0.334809,0.00615282,-7.28899,0.241368,0.000819374,-0.00615282,-0.00678787,0,0.00895449,0.389691,0.253864,
505,0.01,0.0001,11.4027,2000,8.23174,8.23529,0,8.23165,0,0,1199.34,640,5.02513e-06,0.329526,0.335711,0.00600017,-6.84324,0.258138,0.000798829,-0.00600017,-0.00735614,0,0.00580487,0.345967,0.259432,
506,0.01,0.0001,11.2165,2000,8.23707,8.23529,0,8.23712,0,0,1203.69,640,1.94811e-05,0.330146,0.336596,0.00627257,-7.41601,0.245117,0.00083276,-0.00627258,-0.0072635,0,0.00637503,0.376844,0.283193,
507,0.01,0.0001,12.6701,2000,8.08647,8.0245,1.34135,8.08806,0,0,1164.53,640,-0.00013491,0.334242,0.329579,-0.00501995,-13.957,0.244828,0.0011617,0.00501995,0.00404211,0,0.0072546,0.472691,0.283052,
508,0.01,0.0001,14.9044,2000,8.14274,8.09332,0.553805,8.14401,0,0,1048.9,640,-8.1295e-05,0.332377,0.335582,0.0030085,-11.0136,0.244222,0.000970829,-0.0030085,-0.0044487,0,0.0070679,0.359094,0.283741,
509,0.01,0.0001,11.6339,2000,8.31559,8.20049,0.757511,8.31854,0,0,1090.16,640,0.000115812,0.335141,0.340807,0.00541512,-7.33223,0.24661,0.000927516,-0.00541512,-0.00614098,0,0.00664784,0.344525,0.286585,
510,0.01,0.0001,11.3702,2000,8.36542,8.36305,0.571239,8.36548,0,0,1119.29,640,0.000102589,0.333423,0.341984,0.00836868,-6.43286,0.262302,0.000879591,-0.00836868,-0.00914891,0,0.00630759,0.283958,0.285687,
511,0.01,0.0001,11.7417,2000,8.28537,8.23529,0,8.28665,0,0,1161.97,640,0.000121013,0.333879,0.34194,0.00787334,-5.47659,0.251244,0.000785035,-0.00787334,-0.00847907,0,0.00649576,0.315424,0.262399,
512,0.01,0.0001,11.7366,2000,8.20893,8.125,0.446108,8.21108,0,0,1099.68,640,2.28023e-05,0.336527,0.3406,0.00383842,-7.66146,0.248797,0.000831167,-0.00383842,-0.00476668,0,0.00720063,0.419631,0.269573,
513,0.01,0.0001,12.2426,2000,8.18041,8.18444,0.245498,8.18031,0,0,1089.13,640,6.04194e-06,0.336614,0.340911,0.00407862,-7.71275,0.248721,0.000806226,-0.00407862,-0.00487858,0,0.00445685,0.446527,0.278071,
514,0.01,0.0001,11.9748,2000,7.80471,7.73487,1.80317,7.8065,0,0,1206,640,-0.000336851,0.340531,0.330531,-0.0103416,-18.1529,0.246083,0.0015097,0.0103415,0.0089004,0,0.00816418,0.586863,0.308141,
515,0.01,0.0001,12.1386,2000,8.13567,8.10293,0.63152,8.13651,0,0,1053.23,640,-8.70568e-05,0.337205,0.339989,0.00257603,-10.5787,0.254072,0.000963689,-0.00257603,-0.00373317,0,0.0074194,0.445487,0.257156,
516,0.01,0.0001,15.6995,2000,8.35259,8.35375,0.603679,8.35256,0,0,1113.41,640,0.000154125,0.337836,0.345479,0.00742576,-5.59548,0.309626,0.000813806,-0.00742575,-0.00883688,0,0.00600534,0.429377,0.271842,
517,0.01,0.0001,11.867,2000,8.38163,8.38246,0.670565,8.38161,0,0,1106.3,640,0.000106999,0.33846,0.345363,0.00667971,-5.81989,0.252234,0.000833757,-0.00667971,-0.00796085,0,0.00809872,0.423538,0.277614,
518,0.01,0.0001,11.6013,2000,8.32019,8.34994,0.868792,8.31942,0,0,1106.6,640,0.000179319,0.33926,0.347024,0.0074897,-7.12585,0.250484,0.000907231,-0.0074897,-0.00836689,0,0.00529515,0.476356,0.290361,
519,0.01,0.0001,11.6892,2000,8.22917,8.23529,0,8.22901,0,0,1180.39,640,5.33426e-05,0.338248,0.344832,0.00639199,-6.16297,0.253231,0.000767076,-0.00639199,-0.0076631,0,0.00722109,0.420148,0.276232,
520,0.01,0.0001,11.2627,2000,8.4004,8.41673,0.587252,8.39998,0,0,1158.65,640,0.000139006,0.338905,0.350186,0.0111189,-6.79308,0.247424,0.000955727,-0.0111189,-0.0121424,0,0.00708833,0.442481,0.22615,
521,0.01,0.0001,11.3428,2000,8.19924,8.1239,1.80551,8.20117,0,0,1183.48,640,-6.36271e-05,0.342205,0.329283,-0.0135277,-12.4932,0.250991,0.00131902,0.0135277,0.0113714,0,0.0065369,0.541293,0.290548,
522,0.01,0.0001,11.4458,2000,7.29385,7.21029,3.07145,7.29599,0,0,1526.09,640,-0.000533419,0.34586,0.3243,-0.0219989,-21.7674,0.253813,0.00223544,0.0219989,0.0193572,0,0.00813583,0.56404,0.258005,
523,0.01,0.0001,11.6202,2000,8.38259,8.25825,0.862419,8.38578,0,0,1173.88,640,0.000165327,0.341896,0.348386,0.00621719,-7.05972,0.253611,0.000961748,-0.00621719,-0.00727751,0,0.00516426,0.477393,0.272607,
524,0.01,0.0001,15.0854,2000,7.75432,7.74448,2.60019,7.75457,0,0,1356.83,640,-0.000186697,0.342565,0.283517,-0.0607485,-19.7117,0.308479,0.00511843,0.0607485,0.0569938,0,0.00718802,0.576057,0.28377,
525,0.01,0.0001,11.5262,2000,8.36151,8.27704,0.75426,8.36367,0,0,1132.71,640,0.000129762,0.338853,0.346025,0.00694022,-6.12412,0.257002,0.000871058,-0.00694022,-0.00812087,0,0.00691283,0.429761,0.278254,
526,0.01,0.0001,11.4811,2000,7.12988,7.09809,3.73164,7.1307,0,0,1772.96,640,-0.000655854,0.342993,0.317354,-0.0260921,-20.989,0.256299,0.0026808,0.0260921,0.0239492,0,0.00774707,0.466704,0.294933,
527,0.01,0.0001,11.32,2000,7.54453,7.42756,2.56853,7.54753,0,0,1377.29,640,-0.000409367,0.33725,0.287943,-0.0505484,-21.333,0.257597,0.00401818,0.0505484,0.0460178,0,0.00767301,0.501675,0.297949,
528,0.01,0.0001,11.4638,2000,8.12782,8.07589,1.23541,8.12915,0,0,1139.41,640,-8.98591e-05,0.331319,0.329956,-0.00165579,-12.1877,0.257652,0.00103552,0.00165579,0.000309808,0,0.00739977,0.476925,0.264228,
529,0.01,0.0001,11.6529,2000,7.93726,7.74277,1.71022,7.94225,0,0,1194.01,640,-0.000169246,0.330301,0.306661,-0.0244004,-13.3209,0.261382,0.00166054,0.0244004,0.0224569,0,0.00707072,0.550069,0.300516,
530,0.01,0.0001,11.6159,2000,8.3026,8.37413,1.6216,8.30076,0,0,1188.61,640,0.000117646,0.325576,0.332532,0.00669757,-9.02007,0.258631,0.000972515,-0.00669757,-0.00735877,0,0.00594099,0.480307,0.278407,
531,0.01,0.0001,11.5259,2000,7.80177,7.82124,2.30348,7.80127,0,0,1299.09,640,-0.000141383,0.324304,0.285248,-0.0402765,-16.463,0.2603,0.0027827,0.0402765,0.0373915,0,0.007519,0.539706,0.300584,
532,0.01,0.0001,15.2529,2000,7.50741,7.37328,2.49244,7.51085,0,0,1368.41,640,-0.000444299,0.321375,0.273058,-0.0495179,-19.4205,0.260529,0.00377989,0.0495179,0.0462028,0,0.00874932,0.618891,0.282492,
533,0.01,0.0001,11.4842,2000,7.72507,7.6259,2.79147,7.72761,0,0,1348.06,640,-0.000284646,0.316776,0.31279,-0.00419319,-15.6248,0.259646,0.00118833,0.00419319,0.00278925,0,0.0076986,0.618669,0.266059,
534,0.01,0.0001,11.1467,2000,7.47246,7.36561,3.42268,7.4752,0,0,1563.41,640,-0.000446339,0.313617,0.284636,-0.0296786,-19.3643,0.261774,0.00230628,0.0296786,0.0272335,0,0.00815622,0.593361,0.279906,
535,0.01,0.0001,11.2663,2000,7.65768,7.67768,2.56277,7.65717,0,0,1358.21,640,-0.000227065,0.307423,0.264373,-0.0443203,-16.4119,0.262722,0.00309129,0.0443203,0.0398736,0,0.00929843,0.645646,0.266396,
536,0.01,0.0001,11.498,2000,8.17765,8.13906,1.31074,8.17864,0,0,1180.77,640,-3.75542e-05,0.300786,0.307361,0.00642226,-9.5065,0.266102,0.000902198,-0.00642226,-0.00775155,0,0.00671091,0.5993,0.308,
537,0.01,0.0001,11.412,2000,7.77352,7.85053,3.09143,7.77154,0,0,1449.22,640,-0.000122961,0.298682,0.287388,-0.0118439,-14.349,0.266732,0.00122402,0.0118439,0.00918203,0,0.00844448,0.637892,0.24173,
538,0.01,0.0001,11.148,2000,7.60033,7.45963,2.34005,7.60394,0,0,1332.87,640,-0.000376987,0.294196,0.256086,-0.0391142,-15.3194,0.26322,0.00256771,0.0391142,0.0363518,0,0.00779323,0.668303,0.303087,
539,0.01,0.0001,11.2388,2000,7.73706,7.63142,2.77337,7.73977,0,0,1420.97,640,-0.000289167,0.289991,0.250784,-0.040309,-13.3745,0.263674,0.00266887,0.040309,0.036445,0,0.00862277,0.727918,0.306738,
540,0.01,0.0001,15.3215,2000,7.42984,7.3414,3.28625,7.4321,0,0,1551.67,640,-0.00041471,0.284756,0.206816,-0.0799233,-15.8783,0.261281,0.00751613,0.0799233,0.0722876,0,0.00812567,0.667722,0.305559,
541,0.01,0.0001,11.5002,2000,7.61397,7.57247,2.42586,7.61503,0,0,1278.8,640,-0.000294102,0.278834,0.254382,-0.025211,-12.9618,0.267656,0.00154097,0.025211,0.0237457,0,0.00677462,0.602612,0.29344,
542,0.01,0.0001,11.4194,2000,7.84025,7.87542,3.06596,7.83935,0,0,1464.66,640,-5.4837e-05,0.273562,0.231026,-0.0439018,-8.64821,0.265548,0.00281685,0.0439018,0.0409583,0,0.00880414,0.654791,0.244617,
543,0.01,0.0001,11.3586,2000,7.92466,7.8407,1.67284,7.92681,0,0,1149.4,640,-0.00030835,0.267462,0.253698,-0.0142279,-9.58113,0.271367,0.0009464,0.0142279,0.0126671,0,0.0071261,0.603647,0.276067,
544,0.01,0.0001,12.3838,2000,8.31286,8.34437,1.10079,8.31205,0,0,1079.81,640,5.83035e-05,0.260725,0.291253,0.0309053,-4.16429,0.270263,0.00150119,-0.0309053,-0.0314442,0,0.00419321,0.543449,0.297143,
545,0.01,0.0001,11.2135,2000,7.95472,7.95618,0.852841,7.95468,0,0,1068.21,640,-0.000226165,0.255832,0.263054,0.00715932,-6.75349,0.268885,0.000636611,-0.00715932,-0.00781174,0,0.00753388,0.585703,0.314262,
546,0.01,0.0001,11.3926,2000,7.96934,7.72815,1.28074,7.97553,0,0,1135.7,640,-0.000234422,0.252462,0.264108,0.0117646,-7.12795,0.273527,0.000727101,-0.0117646,-0.0123609,0,0.00703378,0.599436,0.300051,
547,0.01,0.0001,11.4781,2000,7.73114,7.48467,2.10402,7.73745,0,0,1243.97,640,-0.000351384,0.249981,0.226751,-0.0239054,-9.64499,0.274735,0.00128231,0.0239054,0.0221417,0,0.00723613,0.626633,0.292825,
548,0.01,0.0001,11.4112,2000,8.27193,8.36315,0.571635,8.26959,0,0,1300.74,640,0.000121361,0.243901,0.257184,0.0131192,-2.62287,0.271228,0.000594416,-0.0131192,-0.0138284,0,0.00640587,0.350713,0.360338,
549,0.01,0.0001,15.0978,2000,8.40624,8.36322,0.571919,8.40734,0,0,1128.22,640,0.000257116,0.24147,0.258688,0.0171127,-1.64657,0.275489,0.000698045,-0.0171127,-0.0178572,1,0.0021417,0.385178,0.303349,
550,0.01,0.0001,10.9331,2000,7.62236,7.67096,3.0255,7.62112,0,0,1466.03,640,-0.000220334,0.240941,0.198487,-0.0437382,-10.4384,0.276494,0.00267693,0.0437382,0.0399591,0,0.00907691,0.635664,0.302348,
551,0.01,0.0001,11.3385,2000,8.01645,7.92899,0.981826,8.01869,0,0,1123.05,640,-6.8685e-05,0.237442,0.240033,0.00232479,-5.29461,0.276732,0.000490534,-0.00232479,-0.00335154,0,0.00871094,0.527873,0.317817,
552,0.01,0.0001,11.5173,2000,8.2562,8.23529,0,8.25674,0,0,1198.41,640,0.000128965,0.233866,0.246026,0.0120191,-2.34186,0.275927,0.000553233,-0.0120191,-0.012965,0,0.00863698,0.42804,0.321197,
553,0.01,0.0001,11.8626,2000,8.2722,8.23529,0,8.27314,0,0,1168.05,640,0.000120056,0.232368,0.244091,0.0115702,-2.2802,0.280068,0.000537178,-0.0115702,-0.0121396,0,0.00770043,0.393946,0.306133,
554,0.01,0.0001,11.377,2000,8.10346,8.12876,0.442511,8.10281,0,0,975.941,640,4.79082e-06,0.229717,0.243633,0.0139035,-2.63481,0.279307,0.000571506,-0.0139036,-0.0143988,0,0.00673207,0.319241,0.274465,
555,0.01,0.0001,11.3255,2000,8.25056,8.23529,0,8.25095,0,0,1198.67,640,-4.30263e-05,0.22827,0.23877,0.0103767,-2.29989,0.282966,0.000463382,-0.0103767,-0.0109037,0,0.0061883,0.311925,0.308312,
556,0.01,0.0001,11.6568,2000,8.2119,8.15017,0.866173,8.21348,0,0,1109.5,640,-5.51224e-05,0.228341,0.235769,0.00729264,-3.17726,0.283931,0.000491316,-0.00729264,-0.00841068,0,0.00783726,0.359271,0.258246,
557,0.01,0.0001,11.6354,2000,8.23359,8.23529,0,8.23354,0,0,1204.57,640,3.38679e-05,0.226527,0.237791,0.0111386,-2.74182,0.280397,0.000519566,-0.0111386,-0.0117744,0,0.0048099,0.343424,0.310712,
558,0.01,0.0001,15.3674,2000,8.28496,8.23529,0,8.28623,0,0,1165.45,640,8.95425e-05,0.227081,0.238533,0.0112969,-1.94665,0.279762,0.000493085,-0.0112969,-0.0118977,0,0.0065543,0.375594,0.324061,
559,0.01,0.0001,11.5751,2000,8.25003,8.23529,0,8.25041,0,0,1189.87,640,0.000192268,0.225645,0.239313,0.0135382,-1.5846,0.27973,0.000524255,-0.0135382,-0.0177476,0,0.00722551,0.391429,0.312166,
560,0.01,0.0001,11.2169,2000,8.24488,8.23529,0,8.24512,0,0,1202.58,640,0.000107535,0.225846,0.237966,0.011981,-2.11828,0.284186,0.000523235,-0.011981,-0.0161138,0,0.00328177,0.416236,0.314679,
561,0.01,0.0001,11.6046,2000,8.3571,8.36321,0.571874,8.35694,0,0,1068.44,640,0.000167431,0.225362,0.239926,0.014431,-1.90196,0.283012,0.000596128,-0.014431,-0.0149572,0,0.00712688,0.369086,0.328162,
562,0.01,0.0001,11.459,2000,8.22696,8.23529,0,8.22675,0,0,1196.78,640,2.93963e-05,0.224848,0.236898,0.0119405,-2.25211,0.287729,0.000498728,-0.0119405,-0.0124837,0,0.00632311,0.406386,0.271494,
563,0.01,0.0001,11.8262,2000,8.10219,8.01041,0.915657,8.10454,0,0,1096.1,640,-1.45911e-05,0.226883,0.235324,0.0082887,-4.22905,0.290858,0.000521086,-0.0082887,-0.00913836,0,0.006654,0.52616,0.297353,
564,0.01,0.0001,11.5384,2000,8.17177,8.22512,0.116143,8.1704,0,0,1087.45,640,7.09732e-05,0.226128,0.238323,0.0120709,-2.09859,0.287583,0.000514773,-0.0120709,-0.0125632,0,0.00613671,0.478314,0.313723,
565,0.01,0.0001,11.3886,2000,8.17793,8.35724,0.566451,8.17333,0,0,1152.17,640,8.00797e-05,0.226744,0.239987,0.0131052,-2.90947,0.285421,0.000555271,-0.0131052,-0.0144201,0,0.00533255,0.501657,0.337035,
566,0.01,0.0001,11.2228,2000,8.2034,8.10344,0.733056,8.20597,0,0,1099.92,640,8.27519e-05,0.228304,0.242964,0.014623,-2.51469,0.287333,0.000632466,-0.014623,-0.0156325,0,0.00975885,0.620312,0.32896,
567,0.01,0.0001,15.7675,2000,8.36332,8.36337,0.572795,8.36332,0,0,1099,640,4.5021e-05,0.229002,0.240817,0.0116662,-1.96005,0.284808,0.000528824,-0.0116662,-0.0125066,0,0.0052932,0.582538,0.332181,
568,0.01,0.0001,11.2611,2000,8.22934,8.23529,0,8.22919,0,0,1197.45,640,0.000103328,0.230385,0.241095,0.0105483,-2.44644,0.291142,0.000498859,-0.0105483,-0.0113501,0,0.00834871,0.577115,0.315402,
569,0.01,0.0001,11.3472,2000,8.25021,8.14913,0.937325,8.2528,0,0,1080.64,640,0.000230644,0.231086,0.247506,0.0163769,-1.24591,0.288601,0.000640396,-0.0163769,-0.0170264,0,0.00630658,0.612086,0.330837,
570,0.01,0.0001,11.2371,2000,8.20025,8.15012,0.866153,8.20154,0,0,1064.63,640,6.39872e-06,0.232174,0.237141,0.00473975,-2.15056,0.292448,0.000407521,-0.00473975,-0.00564039,0,0.00827986,0.610166,0.297186,
571,0.01,0.0001,11.315,2000,8.22077,8.3631,0.57143,8.21712,0,0,1208.64,640,0.000108297,0.231807,0.244889,0.012935,-3.09867,0.289589,0.000579028,-0.0129351,-0.0139671,0,0.00833967,0.494438,0.320954,
572,0.01,0.0001,11.2662,2000,8.02176,7.99246,1.74128,8.02251,0,0,1211.94,640,-0.000141025,0.234848,0.240677,0.0057175,-5.61619,0.293297,0.000567233,-0.00571751,-0.00649303,0,0.00669853,0.584054,0.321006,
573,0.01,0.0001,11.2327,2000,8.24302,8.23529,0,8.24322,0,0,1207.54,640,3.1741e-05,0.23423,0.244785,0.0104218,-3.38748,0.295863,0.000555641,-0.0104218,-0.0109262,0,0.00710032,0.483208,0.33787,
574,0.01,0.0001,11.4091,2000,8.17798,8.11073,0.992905,8.17971,0,0,1092.53,640,-5.30917e-05,0.236165,0.243562,0.00723783,-5.28561,0.302381,0.00059611,-0.00723783,-0.00819187,0,0.00766893,0.610205,0.327296,
575,0.01,0.0001,11.118,2000,8.23458,8.23529,0,8.23456,0,0,1282.17,640,2.65068e-05,0.23643,0.247362,0.0107953,-2.49943,0.293067,0.000514818,-0.0107953,-0.0111799,0,0.0058811,0.44426,0.338195,
576,0.01,0.0001,11.521,2000,8.18688,8.15094,0.903864,8.1878,0,0,1108.97,640,-2.47484e-05,0.238033,0.246111,0.00792839,-4.50108,0.306246,0.000543338,-0.00792839,-0.00845045,0,0.00547054,0.557255,0.344994,
577,0.01,0.0001,16.1974,2000,7.47085,7.40456,3.01469,7.47255,0,0,1478.33,640,-0.000420441,0.242185,0.210348,-0.0326769,-11.626,0.295899,0.00187595,0.0326769,0.0303342,0,0.00939846,0.748171,0.337995,
578,0.01,0.0001,11.5086,2000,8.21465,8.35727,0.56659,8.21099,0,0,1185.7,640,1.60413e-05,0.23931,0.250228,0.0107609,-4.16761,0.299841,0.000582129,-0.0107609,-0.0115374,0,0.00820681,0.520957,0.329759,
579,0.01,0.0001,11.8303,2000,8.29605,8.24757,0.917617,8.29729,0,0,1075.5,640,4.18974e-05,0.240851,0.250464,0.00944129,-4.13258,0.305204,0.000615559,-0.00944129,-0.0105156,0,0.00601713,0.597067,0.304408,
580,0.01,0.0001,12.3479,2000,7.99364,7.96985,2.1227,7.99425,0,0,1281.29,640,-0.00014609,0.241198,0.236594,-0.00497382,-7.68332,0.303802,0.000698156,0.00497382,0.00306755,0,0.00939251,0.708533,0.333089,
581,0.01,0.0001,11.3209,2000,8.27527,8.23529,0,8.2763,0,0,1170.84,640,0.000200827,0.241437,0.254182,0.0125833,-1.43708,0.299284,0.000514784,-0.0125833,-0.0132215,0,0.00597493,0.496755,0.32779,
582,0.01,0.0001,11.4903,2000,8.14162,8.22517,0.115932,8.13948,0,0,1096.58,640,-0.000118522,0.242235,0.249033,0.00662954,-3.19747,0.299,0.000459908,-0.00662955,-0.00767618,0,0.00754016,0.499972,0.328968,
583,0.01,0.0001,12.0192,2000,8.18928,8.12876,0.442511,8.19083,0,0,1098.18,640,5.23826e-05,0.243031,0.253663,0.0105347,-2.38871,0.256951,0.000503836,-0.0105347,-0.0114701,0,0.00871322,0.539263,0.335826,
584,0.01,0.0001,11.4867,2000,8.16233,8.12061,0.934968,8.1634,0,0,1167.87,640,-4.68638e-05,0.243614,0.259115,0.0155218,-5.4588,0.300109,0.000783161,-0.0155218,-0.0163261,0,0.00746109,0.563727,0.317479,
585,0.01,0.0001,11.3314,2000,8.23345,8.23529,0,8.2334,0,0,1183.49,640,0.000174464,0.243726,0.255926,0.0120456,-1.77899,0.303838,0.000509074,-0.0120456,-0.0124045,0,0.00474116,0.525957,0.319478,
586,0.01,0.0001,11.4826,2000,8.23457,8.23529,0,8.23455,0,0,1281.94,640,2.74517e-05,0.244159,0.254479,0.0101774,-2.71549,0.304109,0.000506496,-0.0101774,-0.0111426,0,0.00728368,0.447082,0.311857,
587,0.01,0.0001,16.5163,2000,8.02197,8.15809,1.00754,8.01848,0,0,916.709,640,-0.00010422,0.246465,0.245782,-0.00104313,-5.31558,0.304687,0.000502594,0.00104314,-0.000320146,0,0.00724791,0.506129,0.33481,
588,0.01,0.0001,11.4221,2000,8.31144,8.27371,0.802923,8.31241,0,0,1019.09,640,5.74946e-05,0.24673,0.259458,0.0126431,-1.94584,0.303866,0.000586837,-0.0126431,-0.0137978,0,0.00968325,0.488878,0.327408,
589,0.01,0.0001,11.1006,2000,8.36318,8.36312,0.57147,8.36318,0,0,1152.01,640,0.000190756,0.247457,0.26104,0.0134189,-1.77719,0.305011,0.000581174,-0.0134189,-0.0142305,0,0.00437059,0.42706,0.327919,
590,0.01,0.0001,11.3332,2000,8.23537,8.23529,0,8.23538,0,0,1290.96,640,0.000101301,0.248689,0.259545,0.0106926,-2.22053,0.315184,0.000511649,-0.0106926,-0.011169,0,0.00705174,0.43968,0.343891,
591,0.01,0.0001,11.3239,2000,8.36359,8.36321,0.571884,8.3636,0,0,1129.27,640,0.000150341,0.248541,0.262666,0.0139946,-2.09018,0.310564,0.000620763,-0.0139946,-0.0171439,0,0.0062981,0.443746,0.341095,
592,0.01,0.0001,11.6347,2000,8.2345,8.23529,0,8.23448,0,0,1281.42,640,1.27574e-05,0.250631,0.260045,0.00926034,-2.92838,0.313478,0.000505326,-0.00926034,-0.0100719,0,0.00867174,0.448416,0.35758,
593,0.01,0.0001,11.5844,2000,8.23173,8.23529,0,8.23163,0,0,1181,640,8.81985e-05,0.251553,0.262425,0.0107242,-2.83124,0.320369,0.000547721,-0.0107242,-0.0115553,0,0.00757563,0.43645,0.365157,
594,0.01,0.0001,11.4105,2000,8.33284,8.22161,0.0655567,8.3357,0,0,1083.23,640,0.000189409,0.252872,0.265514,0.0124924,-2.10892,0.314861,0.000578316,-0.0124924,-0.013246,0,0.00835886,0.411663,0.345443,
595,0.01,0.0001,11.5242,2000,8.23452,8.23529,0,8.2345,0,0,1281.93,640,2.49446e-05,0.253847,0.264143,0.0101548,-2.82207,0.320133,0.000526839,-0.0101548,-0.0108466,0,0.00716629,0.392472,0.364584,
596,0.01,0.0001,11.672,2000,8.29014,8.23529,0,8.29154,0,0,1166.7,640,0.000103479,0.256844,0.266593,0.00956625,-2.5475,0.31703,0.000514377,-0.00956625,-0.0106057,0,0.00928545,0.484841,0.353288,
597,0.01,0.0001,16.472,2000,8.23172,8.23529,0,8.23163,0,0,1183.3,640,8.66612e-05,0.256884,0.267498,0.010463,-2.97282,0.318175,0.000555286,-0.010463,-0.0112529,0,0.00809604,0.474278,0.338084,
598,0.01,0.0001,11.628,2000,7.86746,7.71973,1.94183,7.87124,0,0,1259.39,640,-0.000224492,0.261549,0.249256,-0.0127927,-8.62725,0.354064,0.000850106,0.0127927,0.0104974,0,0.00796365,0.721953,0.366381,
599,0.01,0.0001,11.5465,2000,8.49053,8.42878,1.22225,8.49211,0,0,1191.45,640,0.000155144,0.261402,0.272356,0.0107403,-2.549,0.324168,0.000617453,-0.0107403,-0.0123781,0,0.00795307,0.615475,0.357804,
600,0.01,0.0001,13.2106,2000,8.25648,8.25668,0.741157,8.25647,0,0,1048.78,640,0.000101577,0.260859,0.27472,0.013766,-3.37196,0.319614,0.000660332,-0.013766,-0.0149242,0,0.0071571,0.523724,0.347226,
601,0.01,0.0001,11.4608,2000,8.1135,8.12876,0.442511,8.11311,0,0,1003.61,640,-4.26215e-05,0.260693,0.262104,0.00112431,-4.27526,0.321452,0.000499546,-0.00112431,-0.00266357,0,0.00639159,0.515841,0.364011,
602,0.01,0.0001,11.507,2000,8.33334,8.42799,0.721797,8.33091,0,0,1112.55,640,7.88577e-05,0.263129,0.282814,0.0197319,-4.55665,0.340567,0.00095459,-0.0197319,-0.0206973,0,0.00622357,0.588501,0.326456,
603,0.01,0.0001,11.2092,2000,8.11375,8.12498,0.958188,8.11346,0,0,1031.51,640,-0.000120812,0.264863,0.279759,0.0149545,-6.31993,0.320786,0.000816778,-0.0149545,-0.0153934,0,0.00574186,0.615658,0.351399,
604,0.01,0.0001,11.4553,2000,8.41103,8.36316,0.571655,8.41226,0,0,1057.85,640,0.000179107,0.266443,0.278969,0.0123336,-1.91631,0.325755,0.000617054,-0.0123336,-0.0130719,0,0.00571078,0.611956,0.369687,
605,0.01,0.0001,11.3245,2000,8.36261,8.36336,0.57275,8.36259,0,0,1126.11,640,0.00011313,0.267342,0.278095,0.010579,-2.63286,0.324518,0.000585661,-0.010579,-0.0115578,0,0.00704035,0.605292,0.333002,
606,0.01,0.0001,11.3299,2000,8.2392,8.23529,0,8.2393,0,0,1237.53,640,2.44149e-05,0.268046,0.277409,0.00920738,-3.27874,0.325902,0.000546504,-0.00920737,-0.0100518,0,0.00696532,0.555186,0.367068,
607,0.01,0.0001,16.4334,2000,8.46444,8.39369,0.57953,8.46626,0,0,1075.38,640,0.000268296,0.269763,0.284498,0.0145713,-1.9099,0.323258,0.000697413,-0.0145713,-0.0157704,0,0.00756733,0.613459,0.351307,
608,0.01,0.0001,11.3402,2000,8.12614,8.06451,0.518278,8.12772,0,0,1082.77,640,-3.47462e-06,0.272233,0.279187,0.0067687,-3.81345,0.326471,0.000525941,-0.00676871,-0.00798545,0,0.00637344,0.613196,0.352966,
