step,max_kl,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,collisions,collisions_human,fuel,circumference,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,value_loss,policy_loss,final_policy_loss,i_scale,kl,entropy,gd_time,total_time
248,0.01,0.0001,14.8463,2000,7.61477,7.58097,3.32269,7.61564,0,0,1625.29,640,0.000189077,0.628204,0.738379,0.110307,-1.40169,0.498648,0.0264492,-0.110307,-0.11349,0,0.00741872,1.5608,0.518058,4720.72
249,0.01,0.0001,13.9236,2000,8.4394,8.2517,1.49255,8.44422,0,0,1317.78,640,0.00073112,0.634266,0.815236,0.180939,-0.232232,0.372966,0.0485962,-0.180939,-0.186643,0,0.00796596,1.60181,0.424499,4736.17
250,0.01,0.0001,13.1163,2000,7.61666,7.72615,3.45958,7.61385,0,0,1617.85,640,0.000347902,0.642835,0.817014,0.174403,-1.0169,0.368315,0.044805,-0.174403,-0.17829,0,0.00715369,1.58873,0.43024,4750.82
251,0.01,0.0001,19.2516,2000,8.38175,8.35877,2.17033,8.38234,0,0,1397.11,640,0.000743641,0.647612,0.874649,0.227131,-0.265303,0.399044,0.0673222,-0.227131,-0.232882,0,0.00690379,1.56259,0.392208,4771.57
252,0.01,0.0001,9.68182,522,7.35497,7.20703,4.05467,7.35876,2,1,490.912,640,-0.000380837,0.662101,0.0852551,-0.576846,-1.24423,0.381582,0.149664,0.176349,0.170617,0,0.00642344,1.48156,0.455781,4796.18
253,0.01,0.0001,11.7184,1512,7.38585,7.36143,3.95255,7.38647,1,0.5,1367.57,640,-9.61746e-05,0.66444,0.42228,-0.242052,-1.46253,0.382733,0.209723,0.359686,0.352015,0,0.00722547,1.50863,0.396318,4830.02
254,0.01,0.0001,11.2973,1333.33,5.35779,5.29524,1.56466,5.35939,0,0,934.432,640,-0.000159038,0.669367,0.487406,-0.18204,-0.590863,0.443166,0.0567728,-0.202687,-0.206879,0,0.00807427,1.53511,0.42102,4845.12
255,0.01,0.0001,13.1031,2000,7.80404,7.75894,3.47477,7.80519,0,0,1649.02,640,0.000419517,0.670857,0.886088,0.215597,-1.07114,0.447554,0.0620792,-0.215597,-0.220922,0,0.00578585,1.48463,0.392319,4859.92
256,0.01,0.0001,12.9901,2000,8.08565,8.17161,2.9728,8.08344,0,0,1549.27,640,0.000649075,0.673871,0.914301,0.240638,-0.653676,0.371405,0.0721741,-0.240638,-0.24919,0,0.00689022,1.53169,0.393887,4874.48
257,0.01,0.0001,13.2481,2000,8.64865,8.62799,1.73534,8.64918,0,0,1280.04,640,0.00088663,0.679514,0.789477,0.109628,-0.0581471,0.461163,0.0337955,-0.109628,-0.113538,0,0.00724595,1.56403,0.434918,4889.39
258,0.01,0.0001,12.993,1968,7.97734,8.06228,3.31859,7.97516,2,1,1569.06,640,0.000566718,0.684438,0.256507,-0.427931,-0.217716,0.476968,0.131544,0.112874,0.1077,0,0.0071086,1.4804,0.399043,4918.05
259,0.01,0.0001,16.4446,1750.5,7.8144,7.83681,3.66654,7.81383,1,0.5,1498.65,640,0.000352705,0.688352,0.552563,-0.135595,-0.878218,0.451177,0.158047,0.0808176,0.0764864,0,0.00649159,1.45503,0.648474,4953.43
260,0.01,0.0001,11.0055,1246.5,7.89892,7.90762,3.62947,7.8987,1,0.5,1024.06,640,0.00019227,0.693081,0.536849,-0.156039,-0.919621,0.447312,0.160196,0.117379,0.110574,0,0.00663431,1.41884,0.66336,4977.3
261,0.01,0.0001,10.8062,1281,8.10426,8.21026,3.23768,8.10155,1,0.5,949.802,640,0.000297978,0.695524,0.495585,-0.199981,-0.592811,0.467205,0.254491,0.476518,0.465609,0,0.00730208,1.42598,0.442547,5002.85
262,0.01,0.0001,13.4013,2000,8.30135,8.32186,2.80245,8.30082,1,0.5,1468.97,640,0.000731475,0.694258,0.629675,-0.0644465,-0.224373,0.508884,0.100233,-0.289005,-0.296672,0,0.00661727,1.41791,0.406819,5017.23
263,0.01,0.0001,12.8452,2000,7.95353,8.08771,3.36775,7.95009,0,0,1589.06,640,0.000590925,0.694919,0.941334,0.246729,-0.716115,0.455612,0.0763677,-0.246729,-0.25417,0,0.00474859,1.38702,0.592868,5031.83
264,0.01,0.0001,12.9345,2000,8.4104,8.49814,2.43865,8.40815,0,0,1389.9,640,0.000738031,0.695518,0.831555,0.135863,-0.16371,0.464936,0.0356622,-0.135863,-0.142685,0,0.00552885,1.43289,0.621524,5046.65
265,0.01,0.0001,12.634,2000,8.62777,8.49785,2.04503,8.6311,0,0,1314.18,640,0.000804223,0.700599,0.914958,0.214439,-0.184692,0.499421,0.0655411,-0.214439,-0.218895,0,0.00752295,1.44471,0.688938,5061.3
266,0.01,0.0001,12.7109,2000,8.54127,8.48508,1.86024,8.54271,0,0,1345,640,0.000776985,0.704401,0.959948,0.255755,-0.188031,0.503755,0.0829857,-0.255755,-0.260656,0,0.0053934,1.42495,0.650779,5076.01
267,0.01,0.0001,11.5018,957,7.63039,7.83478,3.99782,7.62515,2,1,858.267,640,-0.000147456,0.711762,0.140699,-0.571064,-0.888492,0.38559,0.168867,0.153984,0.147745,0,0.00779319,1.45114,0.592315,5104.2
268,0.01,0.0001,11.8999,1240,8.06314,8.15529,3.37457,8.06079,1,0.5,949.597,640,0.000230215,0.712569,0.498668,-0.213902,-0.656286,0.55567,0.200274,0.0395944,0.0343714,0,0.00550888,1.44874,0.471075,5136.84
269,0.01,0.0001,16.4346,2000,8.2398,8.32019,2.8983,8.23774,0,0,1526.25,640,0.000712311,0.710745,0.978465,0.268005,-0.629091,0.549173,0.0726396,-0.23903,-0.245044,0,0.0064042,1.42648,0.600234,5151.29
270,0.01,0.0001,9.98262,990,7.57227,7.59177,3.73352,7.57177,2,1,876.874,640,2.28468e-06,0.720474,0.141486,-0.578988,-0.869038,0.465122,0.203028,0.0909234,0.0857156,0,0.0047122,1.40949,0.475841,5177.22
271,0.01,0.0001,10.6392,1000,4.2765,4.29892,1.07032,4.27592,0,0,721.946,640,0.000187795,0.719869,0.536056,-0.183733,-0.746119,0.48224,0.274429,0.296153,0.286645,0,0.00780288,1.33782,0.454581,5223.58
272,0.01,0.0001,11.8533,1368.25,8.02684,8.00337,3.20914,8.02744,1,0.5,1037.67,640,0.000278954,0.720737,0.556627,-0.163959,-0.750536,0.509506,0.0783198,-0.246281,-0.255187,0,0.00930251,1.42361,0.423967,5238.03
273,0.01,0.0001,13.1817,2000,8.45418,8.5946,2.25152,8.45058,0,0,1315.37,640,0.000704224,0.71853,0.967292,0.248906,-0.318197,0.397095,0.0787772,-0.248906,-0.255748,0,0.00731489,1.41151,0.427014,5252.8
274,0.01,0.0001,13.6938,2000,8.10046,7.95293,3.06486,8.10425,0,0,1533.57,640,0.000349282,0.727819,0.821089,0.0933618,-0.606371,0.404112,0.0263803,-0.0933618,-0.0966042,0,0.00627513,1.30926,0.414562,5268.05
275,0.01,0.0001,12.6585,1971,7.4255,7.51404,4.20224,7.42324,2,1,1871.46,640,0.000100664,0.732173,0.1501,-0.582073,-1.21979,0.494015,0.206235,0.189459,0.182208,0,0.00722212,1.33682,0.449361,5296.38
276,0.01,0.0001,16.3699,1782,7.85072,7.86235,3.02022,7.85042,1,0.5,1380.41,640,0.000128953,0.730685,0.502788,-0.227863,-0.852992,0.474314,0.240386,0.20735,0.199709,0,0.00540515,1.3191,0.49227,5331.69
277,0.01,0.0001,12.8803,2000,8.16253,8.11888,2.5575,8.16365,0,0,1425.28,640,0.000438207,0.729124,0.917257,0.188343,-0.746483,0.491414,0.0497077,-0.182796,-0.188841,0,0.00825676,1.45829,0.419169,5345.91
278,0.01,0.0001,12.9624,2000,8.59726,8.57402,1.61182,8.59786,0,0,1277.4,640,0.000802721,0.72827,0.967539,0.239397,-0.245734,0.407263,0.0733766,-0.239397,-0.245485,0,0.00575189,1.50058,0.544889,5360.58
279,0.01,0.0001,13.4145,2000,8.3355,8.38082,2.45687,8.33434,0,0,1429.78,640,0.000735836,0.729944,0.997028,0.267347,-0.403958,0.501325,0.0867654,-0.267347,-0.276234,0,0.0060556,1.56032,0.411816,5375.69
280,0.01,0.0001,13.0623,2000,8.6415,8.51088,1.79564,8.64485,0,0,1287.93,640,0.000764318,0.734592,0.941135,0.206635,-0.234261,0.41292,0.0605586,-0.206635,-0.211979,0,0.00479134,1.60718,0.463991,5390.42
281,0.01,0.0001,13.4489,2000,8.49578,8.55226,1.49059,8.49433,0,0,1154.51,640,0.000765383,0.735872,0.951833,0.216029,-0.307167,0.492553,0.0608318,-0.216029,-0.220797,0,0.0067162,1.57078,0.541887,5406.01
282,0.01,0.0001,16.072,2000,8.37882,8.32854,1.49406,8.38011,0,0,1205.17,640,0.000589368,0.742314,0.919465,0.177235,-0.290602,0.521971,0.0452189,-0.177235,-0.180544,0,0.00438925,1.52567,0.751212,5424.2
283,0.01,0.0001,14.1626,2000,8.41142,8.31473,1.6501,8.4139,0,0,1238.15,640,0.000646052,0.747006,0.917936,0.17099,-0.355971,0.515876,0.0432538,-0.17099,-0.17447,0,0.00725224,1.49069,0.455889,5440.13
284,0.01,0.0001,13.088,2000,8.24035,8.32429,2.0614,8.2382,0,0,1260.29,640,0.000593001,0.753493,0.96673,0.213453,-0.507997,0.403561,0.0590858,-0.213453,-0.218847,0,0.0081461,1.45894,0.52002,5454.91
285,0.01,0.0001,13.3874,2000,8.04245,8.15461,2.8585,8.03957,0,0,1449.55,640,0.000440241,0.75856,0.817724,0.0590195,-0.740232,0.482616,0.0185005,-0.0590195,-0.0616307,0,0.00315178,1.42764,0.527526,5470.09
286,0.01,0.0001,12.8814,2000,7.4141,7.4908,4.01405,7.41214,0,0,1817.59,640,4.11955e-05,0.768769,0.851628,0.0830818,-1.6851,0.399431,0.0278366,-0.0830818,-0.087464,0,0.00679461,1.37461,0.574455,5484.72
287,0.01,0.0001,13.2543,2000,7.75049,7.88939,3.51163,7.74693,0,0,1594.27,640,0.000342516,0.771507,0.959208,0.188034,-1.49006,0.524979,0.0524861,-0.188034,-0.196618,0,0.00790354,1.44375,0.508706,5499.79
288,0.01,0.0001,20.6867,2000,8.1487,8.18855,2.48369,8.14767,0,0,1345.36,640,0.000523392,0.77274,0.812758,0.0397739,-0.581563,0.460217,0.0172059,-0.0397739,-0.0425258,0,0.00567158,1.44589,0.609429,5522.29
289,0.01,0.0001,13.5603,2000,8.07632,8.10146,2.61061,8.07568,0,0,1403.48,640,0.000519418,0.780235,0.956228,0.176163,-0.935712,0.497796,0.0458614,-0.176163,-0.179343,0,0.00544485,1.44219,0.467414,5537.71
290,0.01,0.0001,13.0529,2000,8.17199,8.20961,2.45721,8.17103,0,0,1368.11,640,0.000532167,0.786218,0.988165,0.202182,-0.685429,0.426858,0.0562391,-0.202182,-0.205809,0,0.00625535,1.40246,0.485245,5552.61
291,0.01,0.0001,13.1448,2000,8.09558,8.15105,2.74863,8.09416,0,0,1491.84,640,0.000582402,0.791162,0.96718,0.176167,-0.731873,0.4817,0.0467704,-0.176167,-0.179708,0,0.00412705,1.39142,0.590513,5567.62
292,0.01,0.0001,13.129,2000,8.30255,8.21105,1.91177,8.3049,0,0,1289.97,640,0.000523223,0.798082,0.833269,0.0349159,-0.802407,0.56738,0.0160986,-0.0349159,-0.037012,0,0.0056607,1.36167,0.460511,5582.66
293,0.01,0.0001,13.0991,2000,7.68491,7.69901,2.9411,7.68455,0,0,1463.83,640,-2.13884e-06,0.810743,0.916015,0.105616,-1.2939,0.484911,0.0300681,-0.105616,-0.10852,0,0.0058747,1.25959,0.461861,5597.64
294,0.01,0.0001,12.8578,2000,8.56057,8.51057,1.25548,8.56185,0,0,1103.75,640,0.000700881,0.808243,0.946415,0.138097,-0.235115,0.559902,0.034053,-0.138097,-0.142052,0,0.00589085,1.41036,0.701592,5612.56
295,0.01,0.0001,13.2641,2000,8.40132,8.23641,1.61013,8.40555,0,0,1177.71,640,0.00056309,0.815976,0.954106,0.138179,-0.354836,0.426062,0.0341939,-0.138179,-0.142334,0,0.00537307,1.41012,0.572169,5627.69
296,0.01,0.0001,12.9332,2000,8.49022,8.44987,1.77814,8.49126,0,0,1279.13,640,0.000541409,0.821806,0.848782,0.0266815,-0.411708,0.419561,0.0168284,-0.0266815,-0.0291007,0,0.00559892,1.42064,0.437773,5642.32
297,0.01,0.0001,13.2942,2000,8.37186,8.40695,1.59271,8.37096,0,0,1158.03,640,0.000543432,0.825116,0.911994,0.0867317,-0.468426,0.496616,0.0222676,-0.0867317,-0.0891931,0,0.00561031,1.35991,0.486468,5657.42
298,0.01,0.0001,15.4656,2000,8.55947,8.53246,1.25243,8.56017,0,0,1136.03,640,0.000697958,0.831104,0.993424,0.162332,-0.277079,0.492887,0.0409578,-0.162332,-0.166706,0,0.00599888,1.45972,0.520494,5674.68
299,0.01,0.0001,13.3616,2000,8.30298,8.25097,1.31162,8.30432,0,0,1172.21,640,0.000540361,0.836473,0.949216,0.112727,-0.671272,0.426028,0.0257927,-0.112727,-0.116006,0,0.00748805,1.41861,0.496382,5689.74
300,0.01,0.0001,13.1445,2000,8.30734,8.16702,1.55889,8.31094,0,0,1305.97,640,0.000489875,0.84439,0.873295,0.0286934,-0.517868,0.542373,0.0139129,-0.0286934,-0.031427,0,0.00682423,1.43307,0.613638,5705.03
301,0.01,0.0001,12.7558,2000,8.53613,8.52026,1.75568,8.53654,0,0,1296.61,640,0.000636756,0.847152,1.06454,0.217588,-0.385669,0.42298,0.064635,-0.217588,-0.222239,0,0.00765735,1.52841,0.561805,5719.57
302,0.01,0.0001,21.0725,2000,8.65805,8.63763,1.03109,8.65857,0,0,1119.66,640,0.000689796,0.853395,1.04748,0.194169,-0.294792,0.408481,0.0533501,-0.194169,-0.199082,0,0.00517662,1.53477,0.574251,5742.49
303,0.01,0.0001,12.8939,2000,8.48009,8.38939,1.40547,8.48241,0,0,1156.69,640,0.000619563,0.861426,0.985185,0.123759,-0.386287,0.417648,0.030027,-0.123759,-0.128087,0,0.00454809,1.51353,0.470567,5757.17
304,0.01,0.0001,13.1171,2000,8.52683,8.50068,1.32989,8.5275,0,0,1120.8,640,0.000717589,0.865065,1.03422,0.169213,-0.381019,0.424606,0.0437444,-0.169213,-0.174791,0,0.00551912,1.55971,0.462817,5772.03
305,0.01,0.0001,13.1102,2000,8.3287,8.16296,1.48469,8.33295,0,0,1040.73,640,0.000490063,0.873448,0.886779,0.0131056,-0.572416,0.427967,0.0139801,-0.0131056,-0.014922,0,0.00446844,1.50528,0.526404,5786.99
306,0.01,0.0001,13.2314,2000,8.48413,8.47435,1.53783,8.48438,0,0,1217.76,640,0.000587621,0.881052,1.01287,0.131846,-0.44968,0.436331,0.0329363,-0.131846,-0.135461,0,0.00559722,1.49461,0.457484,5801.95
307,0.01,0.0001,13.1242,2000,8.06816,7.99551,2.09254,8.07003,0,0,1222.71,640,0.000326454,0.885559,0.872734,-0.0130266,-1.20522,0.431379,0.0156563,0.0130266,0.0110342,0,0.00418265,1.39927,0.467644,5816.79
308,0.01,0.0001,13.7493,2000,8.22269,8.06187,1.79844,8.22682,0,0,1205.55,640,0.000427683,0.892425,0.868868,-0.0238756,-1.07503,0.435105,0.0156443,0.0238756,0.0217675,0,0.00747991,1.48115,0.580231,5832.39
309,0.01,0.0001,14.6181,2000,8.45247,8.51641,1.44058,8.45084,0,0,1188.08,640,0.000643378,0.89427,1.03022,0.135952,-0.48778,0.517623,0.0326447,-0.135952,-0.13921,0,0.00552601,1.55046,0.542645,5849.07
310,0.01,0.0001,16.3218,2000,8.54363,8.53596,1.11955,8.54383,0,0,1166.04,640,0.000665295,0.901403,1.05603,0.154674,-0.427433,0.560361,0.0379829,-0.154674,-0.159486,0,0.00568798,1.54671,0.566827,5867.4
311,0.01,0.0001,14.1607,2000,8.31569,8.27564,1.74079,8.31672,0,0,1303.3,640,0.000512389,0.904539,0.995794,0.0912372,-0.88499,0.523959,0.0234318,-0.0912372,-0.0937391,0,0.00608911,1.43042,0.515277,5883.57
312,0.01,0.0001,14.8089,2000,7.9775,7.92827,2.30128,7.97877,0,0,1290.31,640,0.000256909,0.911129,0.890536,-0.0207647,-1.7187,0.572166,0.018313,0.0207647,0.0183177,0,0.00630922,1.34449,0.463147,5900.18
313,0.01,0.0001,14.4209,2000,8.40911,8.51638,1.49931,8.40636,0,0,1158.32,640,0.00057911,0.915776,1.09739,0.181776,-0.616922,0.654093,0.0482469,-0.181776,-0.186139,0,0.00626011,1.43253,0.537111,5916.69
314,0.01,0.0001,14.3767,2000,8.19846,8.12943,1.49643,8.20023,0,0,1191.38,640,0.000356717,0.921252,0.949289,0.027921,-0.735524,0.657681,0.0152412,-0.027921,-0.030119,0,0.00523093,1.42991,0.587773,5933.12
315,0.01,0.0001,14.8564,2000,8.4581,8.44005,1.53943,8.45857,0,0,1125.74,640,0.000689439,0.925746,1.10104,0.175409,-0.508065,0.631599,0.0457839,-0.175409,-0.180659,0,0.00634124,1.42808,0.53637,5950.07
316,0.01,0.0001,23.7231,2000,8.38227,8.45409,1.36075,8.38043,0,0,1143.72,640,0.00047916,0.934844,1.03522,0.100388,-0.661112,0.689951,0.025383,-0.100388,-0.104234,0,0.006356,1.40404,0.653084,5976.03
317,0.01,0.0001,13.9377,2000,8.43537,8.30313,1.29716,8.43876,0,0,1196.71,640,0.000526606,0.937637,1.00102,0.0632861,-0.624934,0.508445,0.0188144,-0.0632861,-0.0658998,0,0.00545974,1.43761,0.693798,5992.12
318,0.01,0.0001,12.9443,2000,8.27332,8.25198,1.84259,8.27387,0,0,1232.54,640,0.000531546,0.941168,1.01362,0.0723779,-1.04844,0.515093,0.0213355,-0.0723779,-0.0751933,0,0.00644363,1.42446,0.545788,6007.03
319,0.01,0.0001,13.1745,2000,7.82953,7.77956,2.38014,7.83081,0,0,1321.57,640,0.000198784,0.948677,0.950215,0.00148912,-1.8749,0.600187,0.0201305,-0.00148913,-0.00477697,0,0.00657468,1.38198,0.55089,6022.16
320,0.01,0.0001,12.614,2000,8.36035,8.37296,1.55297,8.36003,0,0,1155.56,640,0.000609387,0.951387,1.1502,0.19906,-0.581599,0.554963,0.0543849,-0.19906,-0.205108,0,0.00628265,1.51308,0.526916,6036.67
321,0.01,0.0001,12.8184,2000,7.82335,7.77185,2.44093,7.82467,0,0,1314.09,640,0.000148845,0.95731,0.953347,-0.00399695,-1.86611,0.43403,0.0218337,0.00399695,0.00191328,0,0.00774312,1.41733,0.467536,6051.25
322,0.01,0.0001,13.2907,2000,8.03433,8.07911,2.53736,8.03318,0,0,1372.62,640,0.00037776,0.961486,0.950501,-0.01118,-1.27289,0.528611,0.0171138,0.01118,0.00958602,0,0.00630906,1.40636,0.475108,6066.41
323,0.01,0.0001,13.3343,2000,7.31734,7.33875,3.15405,7.31679,0,0,1555.18,640,-0.000119841,0.972903,0.97856,0.00588584,-1.66563,0.511233,0.0280669,-0.00588584,-0.00951211,0,0.00597293,1.32519,0.466938,6081.53
324,0.01,0.0001,13.6876,2000,7.79119,7.7892,2.54017,7.79124,0,0,1383.76,640,0.000241879,0.973838,0.918947,-0.0551207,-1.63216,0.537774,0.0208266,0.0551207,0.0518505,0,0.00686746,1.46279,0.579186,6097.16
325,0.01,0.0001,14.7495,2000,7.79643,7.64958,2.43362,7.8002,0,0,1314.94,640,0.000113488,0.976342,0.873604,-0.103026,-1.91048,0.638691,0.0305553,0.103026,0.0991098,0,0.0065538,1.411,0.603311,6114.11
326,0.01,0.0001,13.3956,2000,8.07,8.01529,2.16791,8.0714,0,0,1338.04,640,0.000260445,0.975321,0.943539,-0.0319802,-1.48013,0.528039,0.0195422,0.0319802,0.0295825,0,0.0056795,1.43003,0.606524,6129.6
327,0.01,0.0001,13.5726,2000,8.24237,8.16799,1.48997,8.24428,0,0,1129.57,640,0.000439485,0.976129,1.01284,0.0365956,-1.15151,0.506299,0.017415,-0.0365956,-0.0397176,0,0.00594197,1.54555,0.546997,6145.18
328,0.01,0.0001,13.4596,2000,7.19828,7.03623,2.98148,7.20244,0,0,1549.75,640,-0.000293335,0.986532,0.853716,-0.132852,-1.82915,0.538376,0.0469512,0.132852,0.127789,0,0.00670885,1.38685,0.775857,6160.9
329,0.01,0.0001,13.2914,2000,8.22265,8.23318,1.70901,8.22238,0,0,1218.63,640,0.000404736,0.976363,0.978783,0.00223061,-1.24183,0.602668,0.0166718,-0.00223061,-0.00521244,0,0.00540642,1.60603,0.542363,6176.28
330,0.01,0.0001,22.7534,2000,8.02416,8.00014,2.30812,8.02478,0,0,1315.68,640,0.000321882,0.979347,0.996251,0.0168254,-1.58465,0.623619,0.0189024,-0.0168254,-0.0204638,0,0.00402041,1.55995,0.651314,6201.29
331,0.01,0.0001,12.9862,2000,7.94249,7.76845,1.98416,7.94695,0,0,1255.25,640,0.000124306,0.984037,0.908736,-0.0755207,-1.58149,0.530019,0.0245902,0.0755207,0.0725052,0,0.00555482,1.46948,0.574104,6216.25
332,0.01,0.0001,13.2072,2000,8.5304,8.60794,1.24244,8.52841,0,0,1087.65,640,0.000647823,0.977334,1.14169,0.164484,-0.587469,0.534169,0.0424059,-0.164484,-0.169146,0,0.005703,1.54232,0.602325,6231.42
333,0.01,0.0001,13.1411,2000,8.37133,8.3645,1.51991,8.3715,0,0,1234.75,640,0.000560981,0.979201,1.08552,0.106336,-0.780313,0.459507,0.0262582,-0.106336,-0.110537,0,0.00602916,1.54257,0.492355,6246.45
334,0.01,0.0001,12.9216,2000,7.82684,7.7925,2.28217,7.82772,0,0,1350.34,640,0.000161205,0.98604,0.956852,-0.0292974,-1.5653,0.535983,0.0203046,0.0292974,0.0263587,0,0.00632425,1.47761,0.613235,6261.48
335,0.01,0.0001,13.0458,2000,8.18378,8.13019,1.34899,8.18515,0,0,1148.62,640,0.000472491,0.980679,1.04135,0.0606273,-0.637468,0.611995,0.0167885,-0.0606273,-0.0652942,0,0.00724036,1.62448,0.683724,6276.77
336,0.01,0.0001,13.4612,2000,7.96856,7.88991,2.20716,7.97057,0,0,1278.86,640,0.00022434,0.984136,0.979196,-0.00502054,-1.80363,0.588624,0.0211072,0.00502055,0.00279256,0,0.00457691,1.55105,0.527403,6292.26
337,0.01,0.0001,13.3936,2000,8.38764,8.3829,1.38261,8.38776,0,0,1112.63,640,0.000491389,0.984124,1.03788,0.0536507,-0.88953,0.531693,0.0188388,-0.0536507,-0.0563165,0,0.00624294,1.56097,0.514983,6307.66
338,0.01,0.0001,12.8948,2000,7.96503,7.90673,2.26941,7.96653,0,0,1329.65,640,0.000209995,0.987263,0.96618,-0.0212124,-1.66634,0.54069,0.0208526,0.0212124,0.0185681,0,0.0068065,1.51137,0.543721,6322.6
339,0.01,0.0001,13.0659,2000,8.31299,8.28425,1.62621,8.31373,0,0,1223.05,640,0.000484851,0.987954,1.10545,0.117596,-1.04544,0.533262,0.0305588,-0.117596,-0.12194,0,0.00602212,1.55822,0.564095,6337.66
340,0.01,0.0001,13.6577,2000,8.03915,8.06084,2.32891,8.0386,0,0,1298.09,640,0.000373064,0.987626,0.995557,0.00780677,-1.47641,0.508565,0.0179138,-0.00780677,-0.0103388,0,0.00555576,1.53331,0.48742,6353.24
341,0.01,0.0001,12.8867,2000,8.31892,8.31056,1.84004,8.31913,0,0,1240.44,640,0.000499808,0.990496,0.989519,-0.00125331,-1.10113,0.478907,0.0162385,0.00125331,-0.0015175,0,0.00697344,1.58583,0.567033,6368.06
342,0.01,0.0001,12.7759,2000,8.44139,8.40933,1.55327,8.44221,0,0,1224.98,640,0.000513768,0.994703,1.04231,0.0474957,-0.638981,0.544832,0.0179551,-0.0474957,-0.0500812,0,0.00742908,1.58827,0.487435,6382.79
343,0.01,0.0001,13.6844,2000,8.2612,8.17937,1.57655,8.26329,0,0,1231.41,640,0.000394766,0.9944,1.02898,0.0344942,-1.11308,0.535251,0.0176272,-0.0344942,-0.0372871,0,0.00491071,1.51183,0.565401,6398.47
344,0.01,0.0001,20.7596,2000,8.33365,8.27607,1.41107,8.33512,0,0,1261.18,640,0.000507031,0.995128,1.11723,0.122214,-0.833306,0.552802,0.0305029,-0.122214,-0.124582,0,0.00285585,1.55533,0.573516,6421.26
345,0.01,0.0001,13.0964,2000,7.88148,7.85674,2.31361,7.88212,0,0,1276.03,640,0.000173441,0.996434,0.955148,-0.0414313,-1.84001,0.648476,0.0226712,0.0414313,0.0391236,0,0.00474554,1.41076,0.664958,6436.58
346,0.01,0.0001,14.448,2000,8.38209,8.41237,1.29512,8.38131,0,0,1192.23,640,0.000521977,0.997184,1.08905,0.091864,-0.631129,0.64678,0.0230411,-0.091864,-0.0943647,0,0.00608869,1.5481,0.617953,6453.3
347,0.01,0.0001,14.9998,2000,8.20317,8.08836,1.37818,8.20611,0,0,1133.27,640,0.000259947,1.00048,1.00693,0.00637375,-1.36443,0.545526,0.0193382,-0.00637375,-0.00975101,0,0.00732186,1.44535,0.59815,6470.37
348,0.01,0.0001,13.0361,2000,8.16002,8.15598,1.41691,8.16012,0,0,1136.69,640,0.000323212,1.00227,1.03947,0.0371744,-1.2695,0.539297,0.0188332,-0.0371744,-0.0406301,0,0.00699143,1.42998,0.551496,6485.42
349,0.01,0.0001,12.6571,2000,8.20957,8.10464,1.49609,8.21226,0,0,1171.32,640,0.000298518,1.00223,0.976243,-0.0261653,-1.16299,0.614885,0.0171721,0.0261653,0.0233045,0,0.00800051,1.51094,0.587725,6500.27
350,0.01,0.0001,12.7817,2000,8.38638,8.40619,1.27087,8.38587,0,0,1172.33,640,0.000467065,1.00598,1.09232,0.0863456,-0.6456,0.558443,0.0228813,-0.0863456,-0.0889938,0,0.00558685,1.58859,0.591331,6515.19
351,0.01,0.0001,13.3349,2000,8.42336,8.43664,1.41442,8.42302,0,0,1161.21,640,0.000515152,1.00568,1.04108,0.0352478,-0.863255,0.550409,0.0170397,-0.0352478,-0.0378296,0,0.00552905,1.58271,0.572649,6530.58
352,0.01,0.0001,13.7354,2000,8.38539,8.28218,1.33731,8.38804,0,0,1075.08,640,0.000501475,1.0096,1.04903,0.0393081,-0.69183,0.556948,0.0162057,-0.0393081,-0.0416702,0,0.00521692,1.62246,0.543119,6546.35
353,0.01,0.0001,12.7816,2000,8.02933,7.85145,1.70142,8.03389,0,0,1288.43,640,0.000170367,1.01277,1.00268,-0.0101355,-1.39051,0.487966,0.0194297,0.0101355,0.00815654,0,0.00519397,1.54945,0.609848,6561.18
354,0.01,0.0001,14.0259,2000,7.91076,7.81081,2.2869,7.91332,0,0,1309.83,640,6.65389e-05,1.01323,0.908844,-0.104639,-1.61655,0.654047,0.0310064,0.104639,0.102106,0,0.00492671,1.45304,0.591572,6577.37
355,0.01,0.0001,13.8684,2000,8.31714,8.38024,1.26913,8.31553,0,0,1245.19,640,0.000442211,1.01357,1.09371,0.080142,-0.737063,0.574322,0.0215858,-0.080142,-0.0825477,0,0.00585282,1.67764,0.697974,6593.51
356,0.01,0.0001,14.1351,2000,8.17843,8.14172,1.22703,8.17937,0,0,1149.95,640,0.000285018,1.01286,1.01016,-0.00282005,-1.0059,0.552114,0.0164381,0.00282004,0.000108817,0,0.00714098,1.72158,0.608921,6609.8
357,0.01,0.0001,14.1962,2000,8.38774,8.29469,1.46297,8.39012,0,0,1159.49,640,0.00048915,1.01336,1.11375,0.100479,-0.883507,0.565425,0.0257544,-0.100479,-0.104703,0,0.00647277,1.76132,0.585838,6626.13
358,0.01,0.0001,13.7139,2000,8.40739,8.3047,1.27255,8.41002,0,0,1142.87,640,0.000420734,1.01624,1.04747,0.0311426,-0.722053,0.55751,0.0160119,-0.0311426,-0.0337309,0,0.00588827,1.80281,0.584308,6641.94
