step,max_kl,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,collisions,collisions_human,fuel,circumference,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,value_loss,policy_loss,final_policy_loss,i_scale,kl,entropy,gd_time,total_time
253,0.01,0.0001,15.0281,2000,7.38684,7.16379,2.93789,7.39256,0,0,1468.46,640,-3.90863e-05,0.53567,0.49182,-0.0441578,-3.33272,0.608799,0.00838928,0.0441578,0.0417717,0,0.0064769,2.20559,0.601996,5091.28
254,0.01,0.0001,13.4997,2000,8.27743,8.15514,1.95985,8.28056,0,0,1254.83,640,0.000571525,0.532985,0.614082,0.0809972,-0.349812,0.555155,0.0121549,-0.0809972,-0.0853136,0,0.00526662,2.24843,0.540232,5106.69
255,0.01,0.0001,12.0316,1048,7.13576,7.2025,3.7057,7.13405,2,1,898.885,640,-0.000207572,0.539771,0.0592119,-0.480559,-3.227,0.509682,0.107557,0.188601,0.178747,0,0.00577753,2.16231,0.62242,5134.08
256,0.01,0.0001,12.5234,2000,8.25286,8.13842,2.39952,8.2558,0,0,1394.77,640,0.000466329,0.53685,0.613633,0.0767545,-0.93909,0.579749,0.0208376,-0.118761,-0.122831,0,0.00437919,2.19036,0.602389,5148.49
257,0.01,0.0001,12.8374,2000,8.29744,8.37166,2.39415,8.29554,0,0,1381.71,640,0.000590623,0.537684,0.661043,0.123476,-0.569468,0.513928,0.0214752,-0.123476,-0.128709,0,0.00542914,2.17415,0.477905,5163.08
258,0.01,0.0001,13.4233,2000,8.3096,8.2628,2.09548,8.3108,0,0,1390.55,640,0.000512095,0.541014,0.607826,0.0666908,-0.962034,0.4994,0.0101259,-0.0666908,-0.0704862,0,0.00547369,2.22465,0.421338,5178.16
259,0.01,0.0001,19.5141,2000,7.98039,7.92947,2.36413,7.98169,0,0,1348.87,640,0.000516803,0.540883,0.675583,0.134991,-0.717169,0.405517,0.0237349,-0.134991,-0.139965,0,0.00538507,2.2142,0.577119,5199.47
260,0.01,0.0001,14.7431,2000,8.00354,7.69282,1.9551,8.0115,0,0,1252.54,640,0.00035383,0.544195,0.582149,0.0378908,-0.611224,0.472204,0.00659266,-0.0378908,-0.040065,0,0.00462176,2.19203,0.5558,5216.05
261,0.01,0.0001,7.98738,0,0,0,0,0,0,0,0,640,-0.000531972,0.553758,0.0478474,-0.505911,-2.87653,0.519149,0.0983796,0.0983223,0.087082,0,0.00712622,2.16877,0.493346,5239.53
262,0.01,0.0001,13.2153,2000,7.97287,7.99383,2.20477,7.97234,0,0,1379.01,640,0.000418387,0.55056,0.640115,0.0896046,-1.28312,0.484087,0.0108142,-0.0737372,-0.0773427,0,0.00531236,2.15438,0.46246,5254.73
263,0.01,0.0001,13.6544,2000,8.43376,8.64305,1.67617,8.4284,0,0,1215.91,640,0.000758366,0.549187,0.682968,0.133769,-0.412444,0.487463,0.0232692,-0.133769,-0.13989,0,0.00499135,2.19536,0.488082,5270.21
264,0.01,0.0001,13.1525,2000,8.16441,8.07568,1.88378,8.16668,0,0,1268.01,640,0.000335025,0.552866,0.611095,0.0581762,-0.860444,0.482471,0.00854928,-0.0581762,-0.0619867,0,0.00638811,2.21049,0.541263,5285.2
265,0.01,0.0001,12.9653,2000,7.13116,7.02465,3.23072,7.13389,0,0,1559.8,640,-0.000215136,0.562216,0.509126,-0.053347,-4.36618,0.58527,0.0116454,0.053347,0.0508478,0,0.00514327,2.13418,0.580601,5300.07
266,0.01,0.0001,12.9824,2000,7.78601,7.58908,2.67341,7.79106,0,0,1450.8,640,0.000172527,0.561934,0.583581,0.0215691,-2.93751,0.492068,0.0072133,-0.0215691,-0.0245876,0,0.00524784,2.14995,0.540825,5314.79
267,0.01,0.0001,12.8921,2000,8.20235,8.313,2.21485,8.19951,0,0,1370.37,640,0.000499587,0.563875,0.635257,0.0712876,-0.868705,0.557163,0.0104221,-0.0712876,-0.0753285,0,0.00476708,2.163,0.525965,5329.59
268,0.01,0.0001,8.00102,0,0,0,0,0,0,0,0,640,-0.000532552,0.573605,0.0450104,-0.528595,-2.99116,0.58096,0.141912,0.213095,0.200718,0,0.00669407,2.06608,0.466913,5359.78
269,0.01,0.0001,10.7205,1333.33,5.39937,5.39376,1.53974,5.39951,0,0,894.928,640,-5.13486e-06,0.568336,0.464757,-0.103445,-1.87939,0.529864,0.0341864,-0.167377,-0.174322,0,0.00594915,2.15167,0.608535,5374.89
270,0.01,0.0001,20.5108,2000,8.2775,8.2799,1.90487,8.27744,0,0,1275.83,640,0.00057056,0.567559,0.686841,0.119349,-0.605623,0.50578,0.0193381,-0.119349,-0.124791,0,0.00694736,2.16786,0.512584,5397.21
271,0.01,0.0001,14.7453,2000,7.75136,7.50255,2.09876,7.75774,0,0,1359.21,640,0.000172715,0.56991,0.577529,0.00741798,-2.91221,0.674042,0.00630509,-0.00741799,-0.0110181,0,0.00594604,2.13819,0.709195,5414.21
272,0.01,0.0001,15.6131,2000,7.99784,8.19482,2.38914,7.99279,0,0,1365.13,640,0.000370447,0.572625,0.713172,0.140872,-1.1866,0.756133,0.0251049,-0.140872,-0.148049,0,0.00517493,2.19951,0.483029,5431.89
273,0.01,0.0001,14.2937,2000,8.17234,8.05685,1.76768,8.17531,0,0,1266.31,640,0.000326221,0.574592,0.635982,0.0613912,-0.513802,0.487357,0.00928008,-0.0613912,-0.0649002,0,0.00554208,2.23583,0.481526,5447.96
274,0.01,0.0001,12.9236,2000,7.99638,7.98445,2.16841,7.99669,0,0,1311.66,640,0.000389656,0.580649,0.651952,0.0713357,-0.787578,0.549294,0.0101338,-0.0713357,-0.0746849,0,0.00480403,2.24707,0.524305,5462.75
275,0.01,0.0001,13.3851,2000,7.921,8.03764,2.53394,7.91801,0,0,1428.52,640,0.000325177,0.58194,0.66893,0.0871113,-2.56982,0.482719,0.0140281,-0.0871113,-0.0910443,0,0.00486271,2.23575,0.50246,5477.96
276,0.01,0.0001,13.0388,2000,8.16674,8.09821,2.02209,8.1685,0,0,1290.31,640,0.000431202,0.585732,0.669613,0.0839353,-1.06637,0.535192,0.0125226,-0.0839353,-0.0866864,0,0.00631882,2.18628,0.554323,5492.9
277,0.01,0.0001,13.3972,2000,8.18551,8.09393,1.73459,8.18786,0,0,1262.11,640,0.000372499,0.589318,0.63851,0.0490666,-1.12377,0.533848,0.00780909,-0.0490666,-0.051771,0,0.00548496,2.19815,0.522329,5508.18
278,0.01,0.0001,13.204,2000,6.84054,6.47819,2.57083,6.84983,0,0,1504.35,640,-0.000534647,0.59748,0.545509,-0.0519624,-2.47881,0.545233,0.0117103,0.0519624,0.0484939,0,0.00617101,2.16577,0.588818,5523.36
279,0.01,0.0001,13.6465,2000,8.08465,7.99339,2.10643,8.08699,0,0,1283.79,640,0.000396686,0.59977,0.652161,0.0522526,-1.07357,0.474305,0.00810975,-0.0522526,-0.055111,0,0.00512824,2.24268,0.536567,5538.77
280,0.01,0.0001,13.1285,2000,7.77896,7.82339,2.57126,7.77782,0,0,1296.26,640,0.000145878,0.601904,0.657242,0.0554199,-3.74728,0.490309,0.0103413,-0.0554199,-0.058854,0,0.00503823,2.23344,0.473288,5553.71
281,0.01,0.0001,12.9728,2000,7.69157,7.68306,1.89694,7.69179,0,0,1224.61,640,2.11307e-05,0.603219,0.524895,-0.0788787,-1.56681,0.459249,0.0107086,0.0788787,0.0750203,0,0.00560529,2.29484,0.54992,5568.52
282,0.01,0.0001,13.1097,2000,7.88821,7.60083,2.29815,7.89558,0,0,1330.08,640,0.000139666,0.606535,0.63888,0.0323793,-1.93416,0.55008,0.00638671,-0.0323793,-0.0350846,0,0.00366642,2.29617,0.526206,5583.48
283,0.01,0.0001,20.1028,2000,7.9434,7.85574,2.43361,7.94565,0,0,1339.94,640,0.000276003,0.609868,0.618855,0.00876441,-1.90512,0.499907,0.00608009,-0.00876441,-0.0112447,0,0.00339563,2.29501,0.52388,5605.49
284,0.01,0.0001,12.6724,2000,7.88146,7.8465,2.91346,7.88235,0,0,1339.02,640,0.000166475,0.613675,0.754557,0.141429,-1.55185,0.562399,0.0261961,-0.141429,-0.147533,0,0.00560759,2.30118,0.456793,5620.05
285,0.01,0.0001,13.0725,2000,7.7869,7.60213,2.50846,7.79163,0,0,1437.32,640,0.000264283,0.615845,0.728417,0.112929,-2.15255,0.592871,0.0189773,-0.112929,-0.117196,0,0.00410006,2.32972,0.537699,5635.17
286,0.01,0.0001,12.6299,2000,7.8099,7.7129,1.97447,7.81239,0,0,1410.21,640,9.94264e-05,0.621237,0.687733,0.066659,-2.91475,0.603427,0.0114813,-0.066659,-0.0703755,0,0.00357714,2.33086,0.54159,5649.83
287,0.01,0.0001,13.8225,2000,7.89847,7.71125,2.99327,7.90327,0,0,1415.88,640,7.36595e-05,0.624072,0.630373,0.00619772,-2.26621,0.678293,0.00709408,-0.00619772,-0.0087851,0,0.00490263,2.31473,0.783495,5665.98
288,0.01,0.0001,14.8194,2000,7.44375,7.53081,2.45067,7.44152,0,0,1373.8,640,1.06275e-05,0.627272,0.570771,-0.0569188,-1.77477,0.590425,0.00889092,0.0569188,0.0535562,0,0.0055,2.30927,0.560245,5682.83
289,0.01,0.0001,13.2103,2000,8.1484,8.01705,1.73464,8.15177,0,0,1258.98,640,0.000291647,0.624779,0.679561,0.0547823,-0.789967,0.607915,0.00792544,-0.0547823,-0.0579125,0,0.00536099,2.3452,0.519196,5698.41
290,0.01,0.0001,12.5539,2000,8.16761,8.14381,2.63386,8.16822,0,0,1389.69,640,0.000315073,0.629151,0.788788,0.160124,-1.70347,0.502883,0.0331648,-0.160124,-0.165424,0,0.00363589,2.32494,0.653821,5712.88
291,0.01,0.0001,13.0683,2000,7.44879,7.01395,2.60955,7.45993,0,0,1440.72,640,-0.000278,0.639075,0.619418,-0.019578,-4.2545,0.673379,0.00810568,0.019578,0.016455,0,0.0057849,2.34105,0.594637,5728.11
292,0.01,0.0001,8.3843,229,6.48493,10.4102,3.64305,6.38471,2,1,225.225,640,-0.00114585,0.649622,-0.00205242,-0.651674,-3.70691,0.475441,0.160811,0.250058,0.238502,0,0.00471165,2.31706,0.54529,5752.47
293,0.01,0.0001,13.1652,2000,7.92576,8.07778,2.25596,7.92186,0,0,1262.57,640,0.00024605,0.637304,0.669344,0.0318863,-1.27264,0.522955,0.0133282,-0.0889265,-0.0921757,0,0.00480189,2.37186,0.5435,5767.41
294,0.01,0.0001,12.8919,2000,7.85381,8.00739,2.4514,7.84987,0,0,1312.65,640,0.000254072,0.637638,0.64148,0.00351319,-2.02699,0.575175,0.00589222,-0.00351319,-0.0058161,0,0.00394001,2.35928,0.564664,5782.26
295,0.01,0.0001,13.5948,2000,7.52387,7.53931,2.74602,7.52348,0,0,1430.35,640,-8.23459e-05,0.639511,0.567665,-0.072227,-2.10293,0.530824,0.0110044,0.0722271,0.0681318,0,0.00624817,2.36595,0.476705,5797.77
296,0.01,0.0001,20.2388,2000,6.89229,7.01683,3.21128,6.88909,0,0,1629.89,640,-0.000581152,0.645089,0.594699,-0.0502979,-2.71056,0.613214,0.0112868,0.0502979,0.0471175,0,0.00445097,2.23339,0.606449,5820.08
297,0.01,0.0001,13.2487,2000,7.89739,7.91556,2.41257,7.89692,0,0,1336.82,640,0.000159943,0.639413,0.661315,0.0218041,-1.26365,0.52483,0.00580821,-0.0218041,-0.0247992,0,0.00533937,2.42654,0.538345,5835.22
298,0.01,0.0001,14.7189,2000,7.97426,7.76575,2.39684,7.97961,0,0,1357.93,640,0.000207059,0.638628,0.637651,-0.00112984,-0.803774,0.700557,0.00593116,0.00112984,-0.000985804,0,0.00406013,2.40241,0.777886,5852.28
299,0.01,0.0001,15.9165,2000,8.005,7.76956,3.11732,8.01104,0,0,1488.53,640,0.000155646,0.642749,0.646981,0.00410263,-2.37691,0.552344,0.00759662,-0.00410263,-0.00726984,0,0.00460349,2.37293,0.527747,5870.22
300,0.01,0.0001,14.1867,2000,7.64305,7.59148,2.02241,7.64437,0,0,1279.37,640,-2.45507e-05,0.638829,0.624623,-0.0143708,-2.27466,0.656922,0.00558196,0.0143708,0.011791,0,0.00608464,2.33003,0.659021,5886.62
301,0.01,0.0001,14.5298,2000,7.07471,7.50243,2.38936,7.06374,0,0,1469.75,640,-0.000350394,0.644991,0.600619,-0.0445432,-1.74751,0.555172,0.0113228,0.0445432,0.0408713,0,0.00449831,2.24585,0.504498,5903.07
302,0.01,0.0001,13.9641,2000,8.09454,8.07822,1.91025,8.09496,0,0,1309.89,640,0.00035426,0.639577,0.669121,0.02939,-1.08655,0.562378,0.00640613,-0.02939,-0.033119,0,0.0042018,2.33365,0.573669,5918.99
303,0.01,0.0001,14.395,2000,8.08101,8.1302,2.08906,8.07975,0,0,1281.57,640,0.000372643,0.640108,0.734272,0.0943313,-1.18773,0.635537,0.0143339,-0.0943313,-0.098099,0,0.00467826,2.32254,0.618377,5935.51
304,0.01,0.0001,14.8606,2000,7.74323,7.73285,2.66085,7.74349,0,0,1411.72,640,4.63905e-05,0.642951,0.61169,-0.0314992,-1.97698,0.678034,0.00789028,0.0314992,0.0288565,0,0.00454843,2.26854,0.594746,5952.46
305,0.01,0.0001,14.7902,2000,7.55808,7.57762,2.43471,7.55758,0,0,1417.99,640,0.000195975,0.640569,0.566947,-0.0741747,-1.5165,0.575454,0.0113638,0.0741747,0.0703774,0,0.00609341,2.351,0.524379,5969.24
306,0.01,0.0001,15.3728,2000,8.29253,8.36223,2.71351,8.29074,0,0,1465.29,640,0.000631256,0.636523,0.627959,-0.00916047,-0.744415,0.574176,0.00762198,0.00916047,0.00647164,0,0.00499782,2.37177,0.568485,5986.56
307,0.01,0.0001,7.82053,0,0,0,0,0,0,0,0,640,-0.00129309,0.645827,-0.00418906,-0.650016,-2.96778,0.538327,0.213425,0.333742,0.322414,0,0.00476131,2.26829,0.563546,6019.78
308,0.01,0.0001,11.0326,1224,6.79189,8.25775,2.71097,6.75442,1.33333,0.666667,930.165,640,-0.000740035,0.645692,0.201331,-0.444404,-2.46761,0.621988,0.229139,0.293543,0.282558,0,0.00565132,2.28513,0.634108,6054.71
309,0.01,0.0001,16.6985,2000,7.58353,7.56931,2.33391,7.58389,0,0,1423.13,640,-5.42842e-05,0.635665,0.664839,0.0292931,-3.16712,0.576188,0.00739746,-0.0124864,-0.0153205,0,0.00509553,2.26076,0.58321,6069.86
310,0.01,0.0001,9.01214,464,7.17143,7.83877,4.6165,7.15436,2,1,496.335,640,-0.000292971,0.632336,0.0551764,-0.577159,-3.66814,0.719477,0.13732,0.178567,0.169631,0,0.004494,2.30817,0.606812,6094.82
311,0.01,0.0001,13.4405,2000,7.94053,7.82616,2.43589,7.94346,0,0,1384.65,640,0.000234519,0.622833,0.66968,0.0468505,-1.52263,0.674949,0.00774107,-0.0251412,-0.0295924,0,0.00645283,2.37931,0.692141,6111.42
312,0.01,0.0001,13.4484,2000,7.28645,7.53633,2.90517,7.28004,0,0,1454.72,640,-0.000110571,0.618514,0.646873,0.0285085,-3.31758,0.547494,0.00792561,-0.0285085,-0.0318049,0,0.00472073,2.34935,0.563728,6126.88
313,0.01,0.0001,13.4065,2000,7.78822,7.67023,2.34531,7.79125,0,0,1432.31,640,0.000133549,0.611418,0.659227,0.0478691,-1.80644,0.598542,0.00823816,-0.0478691,-0.0499783,0,0.00361479,2.38577,0.556994,6142.35
314,0.01,0.0001,13.0518,2000,7.77757,7.77464,2.0127,7.77764,0,0,1351.53,640,-0.000113401,0.608938,0.599406,-0.00973696,-1.3085,0.547764,0.00543733,0.00973696,0.00764065,0,0.00430671,2.38904,0.565693,6157.41
315,0.01,0.0001,13.1417,2000,7.21528,7.53316,3.10402,7.20713,0,0,1457.13,640,-8.59698e-05,0.610786,0.700703,0.0903495,-2.72858,0.557534,0.0158386,-0.0903495,-0.0955569,0,0.00498628,2.36945,0.555809,6172.49
316,0.01,0.0001,13.1617,2000,8.08365,7.8737,2.50622,8.08904,0,0,1324.73,640,0.000268023,0.602654,0.601157,-0.00174788,-0.984544,0.562018,0.00609255,0.00174788,-0.00165655,0,0.00665533,2.44783,0.591284,6187.69
317,0.01,0.0001,13.813,2000,8.40844,8.30807,1.92675,8.41101,0,0,1267.53,640,0.000330107,0.601862,0.702746,0.101067,-1.15716,0.663787,0.0166167,-0.101067,-0.105823,0,0.00501448,2.40904,0.508213,6203.53
318,0.01,0.0001,13.1784,2000,7.62949,7.47213,2.64498,7.63352,0,0,1411.17,640,0.000139178,0.602142,0.6408,0.0387306,-3.40482,0.656857,0.00827845,-0.0387306,-0.0415291,0,0.0048974,2.40565,0.613833,6218.8
319,0.01,0.0001,12.8001,2000,8.21299,8.2762,1.77762,8.21137,0,0,1262.47,640,0.000580802,0.598153,0.658495,0.0601297,-0.747856,0.56208,0.00851419,-0.0601297,-0.0632409,0,0.00461898,2.44823,0.567511,6233.75
320,0.01,0.0001,12.5476,2000,7.14099,7.20693,2.77982,7.1393,0,0,1273.35,640,-0.000387607,0.603886,0.668484,0.0651838,-2.37883,0.643353,0.0109297,-0.0651838,-0.0698186,0,0.00533777,2.42366,0.534052,6248.47
321,0.01,0.0001,12.9544,2000,7.70645,7.84299,2.49082,7.70295,0,0,1507.07,640,9.68433e-05,0.598561,0.642691,0.0441939,-2.13772,0.592108,0.00776667,-0.0441939,-0.0465439,0,0.0035831,2.43941,0.640679,6263.53
322,0.01,0.0001,21.6688,2000,7.54982,7.92014,2.62753,7.54033,0,0,1413.49,640,-6.69946e-06,0.599289,0.522338,-0.0775715,-2.46826,0.613041,0.0121513,0.0775715,0.0738579,0,0.00537303,2.40357,0.669206,6287.42
323,0.01,0.0001,12.7483,2000,6.84853,7.38618,3.51854,6.83475,0,0,1792.81,640,-0.000591128,0.60553,0.616928,0.0116787,-1.77536,0.617284,0.0128993,-0.0116787,-0.0152328,0,0.00394898,2.35285,0.65149,6302.33
324,0.01,0.0001,12.9327,2000,7.07138,6.97997,2.55916,7.07373,0,0,1307.78,640,-0.000612986,0.60245,0.522466,-0.080092,-2.23922,0.562659,0.0143447,0.080092,0.0773945,0,0.0040409,2.38944,0.538125,6317.3
325,0.01,0.0001,12.7116,2000,8.05853,8.133,2.29568,8.05662,0,0,1328.82,640,0.000412091,0.597022,0.594814,-0.00262526,-1.11256,0.604312,0.00547302,0.00262526,3.47946e-05,0,0.00443306,2.41203,0.497651,6332.02
326,0.01,0.0001,12.8375,2000,7.5157,7.659,2.93539,7.51202,0,0,1492.76,640,-0.00021491,0.603619,0.661345,0.0580043,-1.67899,0.574173,0.00987321,-0.0580043,-0.0608832,0,0.00431956,2.36007,0.616646,6347
327,0.01,0.0001,13.1121,2000,7.73454,8.00073,2.33983,7.72771,0,0,1399.9,640,0.000304624,0.595561,0.68285,0.0874868,-1.35789,0.564659,0.0125517,-0.0874868,-0.0911595,0,0.00404402,2.41434,0.576926,6362.22
328,0.01,0.0001,12.813,2000,8.17654,8.26396,2.01404,8.1743,0,0,1313.21,640,0.000342661,0.598119,0.670175,0.0720626,-1.42235,0.534725,0.0108796,-0.0720626,-0.0753055,0,0.00562707,2.37671,0.641292,6377.06
329,0.01,0.0001,12.9895,2000,8.05214,8.20492,2.02905,8.04822,0,0,1356.57,640,0.000393653,0.598239,0.582399,-0.016359,-0.796342,0.580534,0.00545064,0.016359,0.0127535,0,0.00657121,2.41578,0.531318,6392.01
330,0.01,0.0001,13.0055,2000,7.29998,7.39626,2.89232,7.29751,0,0,1435.35,640,-0.000291326,0.602951,0.638374,0.03577,-2.54967,0.583258,0.00771441,-0.03577,-0.0398188,0,0.00545699,2.39954,0.542444,6407
331,0.01,0.0001,6.92884,0,0,0,0,0,0,0,0,640,-0.00176999,0.617758,-0.00475586,-0.622513,-1.35025,0.575097,0.119109,0.157248,0.148157,0,0.00485749,2.34698,0.611898,6429.42
332,0.01,0.0001,13.3701,2000,7.0871,7.14106,2.99348,7.08572,0,0,1460.54,640,-0.000440005,0.606551,0.608308,0.00193981,-1.9217,0.630159,0.0103258,0.0273046,0.0231277,0,0.00507197,2.35258,0.710629,6445.87
333,0.01,0.0001,14.3094,2000,7.77334,7.86909,2.07798,7.77089,0,0,1545.51,640,-4.3775e-05,0.604493,0.617936,0.0133633,-1.88374,0.632631,0.00648679,-0.0133633,-0.0166651,0,0.00429766,2.36072,0.633171,6462.42
334,0.01,0.0001,13.6172,2000,7.10495,6.95841,2.53965,7.1087,0,0,1376.6,640,-0.000419106,0.60137,0.613791,0.0128,-2.01517,0.529773,0.00608749,-0.0128,-0.0156635,0,0.00534102,2.36559,0.636466,6478.2
335,0.01,0.0001,8.61709,419,7.26837,8.57044,3.32408,7.23506,2,1,408.424,640,-0.000915743,0.604338,0.0186616,-0.585677,-2.54036,0.644534,0.136217,0.228113,0.217261,0,0.00563849,2.3213,0.759523,6511.82
336,0.01,0.0001,15.4817,1241,7.55262,7.47258,3.85415,7.55468,1,0.5,983.082,640,-0.000142235,0.599278,0.322286,-0.277007,-2.38509,0.643883,0.125452,0.149781,0.141595,0,0.00537202,2.32415,0.689459,6537.24
337,0.01,0.0001,12.9442,2000,7.64524,7.63552,2.42907,7.64549,0,0,1411.24,640,0.000144975,0.595345,0.625653,0.0303005,-2.42854,0.620926,0.00665053,0.034897,0.0325384,0,0.0046249,2.37345,0.587278,6552.19
338,0.01,0.0001,12.3472,2000,7.38773,7.2822,2.25745,7.39043,0,0,1348.92,640,-1.65146e-05,0.593341,0.602409,0.00906042,-2.15175,0.706954,0.00514915,-0.00906042,-0.0118786,0,0.00548789,2.38103,0.656155,6566.86
339,0.01,0.0001,14.3333,2000,7.72817,7.73216,2.65204,7.72807,0,0,1408.03,640,0.000272532,0.586346,0.539564,-0.0472881,-1.89298,0.58612,0.00841278,0.0472881,0.0444105,0,0.00528849,2.42228,0.597818,6583.44
340,0.01,0.0001,13.8715,2000,6.97989,7.11424,3.1076,6.97645,0,0,1564.76,640,-0.000451595,0.589212,0.574778,-0.0143007,-2.34,0.663937,0.00733598,0.0143007,0.0105659,0,0.00592622,2.42393,0.678012,6600.04
341,0.01,0.0001,13.0532,1624,7.21075,7.54275,3.43958,7.20224,2,1,1303.7,640,-0.000529578,0.589592,0.0272288,-0.562363,-2.5004,0.550882,0.156848,0.265629,0.256761,0,0.00533648,2.38662,0.643725,6629.91
342,0.01,0.0001,13.4881,2000,7.90885,8.10775,2.42964,7.90375,0,0,1417.47,640,0.000200352,0.580136,0.616315,0.0360889,-2.08303,0.606883,0.0110277,-0.0677786,-0.0712022,0,0.00581465,2.41247,0.611696,6645.3
343,0.01,0.0001,10.1684,698,7.17431,8.78001,5.00032,7.1332,2,1,715.244,640,-0.000613313,0.580006,0.0373383,-0.542668,-2.89561,0.591204,0.125344,0.214158,0.206178,0,0.00484544,2.43634,0.621955,6673.35
344,0.01,0.0001,13.7649,2000,7.52237,7.27249,2.64747,7.52878,0,0,1449.5,640,-0.000213819,0.574941,0.59456,0.0197675,-2.56069,0.592603,0.00747163,-0.0319481,-0.034952,0,0.00470703,2.45466,0.666404,6688.31
345,0.01,0.0001,13.6116,2000,7.26244,7.1655,2.73632,7.26492,0,0,1565.81,640,-0.000305877,0.572699,0.448805,-0.124444,-3.43935,0.613483,0.0216743,0.124444,0.118675,0,0.00611428,2.45406,0.622995,6704.18
346,0.01,0.0001,12.7023,2000,7.00075,6.90836,2.84265,7.00311,0,0,1489.36,640,-0.000203765,0.563385,0.540862,-0.0226351,-2.86262,0.643369,0.00791955,0.0226351,0.0195803,0,0.00415707,2.47213,0.701198,6719.21
347,0.01,0.0001,12.6944,2000,8.04391,8.04866,2.02831,8.04379,0,0,1239.91,640,0.00019052,0.558698,0.611602,0.0528226,-1.23495,0.544943,0.00836765,-0.0528226,-0.055481,0,0.005025,2.46918,0.642372,6734.14
348,0.01,0.0001,23.576,2000,7.86417,8.12971,2.47847,7.85736,0,0,1559.21,640,8.97182e-05,0.560433,0.589889,0.0293293,-1.88513,0.602884,0.00668634,-0.0293293,-0.0322813,0,0.00506283,2.40351,0.564531,6759.81
349,0.01,0.0001,12.5066,2000,7.82573,7.95881,2.50338,7.82232,0,0,1404.36,640,7.71807e-05,0.552429,0.465794,-0.0873071,-2.13655,0.713134,0.0131884,0.0873071,0.0836414,0,0.00466951,2.42873,0.72052,6774.77
350,0.01,0.0001,13.2063,2000,7.97289,7.88254,2.33286,7.97521,0,0,1434.25,640,0.000357544,0.550397,0.609398,0.0589944,-0.784188,0.706935,0.0081351,-0.0589944,-0.0620418,0,0.00444539,2.45094,0.775206,6790.52
351,0.01,0.0001,15.1314,2000,7.42971,7.70622,3.24639,7.42262,0,0,1516.05,640,-3.10702e-05,0.54823,0.636471,0.0886117,-2.61501,0.592329,0.0144076,-0.0886117,-0.0924194,0,0.00517465,2.35775,0.618113,6807.88
352,0.01,0.0001,14.1535,2000,7.70445,7.72596,2.59126,7.7039,0,0,1433.77,640,0.000105094,0.545588,0.611602,0.0661827,-2.74873,0.726048,0.0101502,-0.0661827,-0.0697482,0,0.00459767,2.3853,0.617062,6824.38
353,0.01,0.0001,13.4077,2000,7.73911,7.77622,2.20179,7.73816,0,0,1351.92,640,1.02426e-05,0.546119,0.522482,-0.0239087,-2.4099,0.688493,0.00585326,0.0239087,0.0207221,0,0.00569363,2.39461,0.686617,6840.12
354,0.01,0.0001,13.3274,2000,7.57248,7.67404,2.81883,7.56988,0,0,1447.8,640,-5.90993e-05,0.544746,0.589162,0.044583,-2.78484,0.670045,0.00851426,-0.044583,-0.0482445,0,0.00465379,2.41364,0.593063,6855.67
355,0.01,0.0001,13.0535,2000,8.14235,8.24735,1.88681,8.13966,0,0,1204.37,640,0.000336395,0.541477,0.665438,0.124201,-0.959206,0.542587,0.0202121,-0.124201,-0.130493,0,0.00540196,2.4588,0.661754,6870.94
356,0.01,0.0001,13.136,2000,7.81969,8.16342,2.9548,7.81088,0,0,1436.41,640,0.000327956,0.544307,0.630482,0.0862372,-1.55856,0.587286,0.0125397,-0.0862372,-0.0909133,0,0.00471182,2.41671,0.619349,6886.31
357,0.01,0.0001,12.6856,2000,7.76151,7.92979,2.26971,7.75719,0,0,1371.21,640,2.3179e-05,0.544117,0.579633,0.0354619,-1.47378,0.686619,0.00634264,-0.0354619,-0.0384756,0,0.00478318,2.44509,0.640136,6901.19
358,0.01,0.0001,13.0671,2000,7.2121,6.79935,3.77617,7.22269,0,0,1744.92,640,-0.000317914,0.548793,0.546724,-0.00193654,-3.27185,0.681442,0.00786487,0.00193654,-0.00154387,0,0.00564988,2.38285,0.525574,6916.53
359,0.01,0.0001,12.7268,2000,8.19761,8.23281,2.26556,8.1967,0,0,1350.27,640,0.000503552,0.545193,0.582451,0.036951,-0.82384,0.639623,0.00654477,-0.036951,-0.0394803,0,0.00366811,2.45658,0.733122,6931.62
360,0.01,0.0001,6.87947,0,0,0,0,0,0,0,0,640,-0.00112591,0.552967,0.0182225,-0.534744,-2.52238,0.674755,0.137622,0.251074,0.243364,0,0.00427389,2.43904,0.745619,6970.25
361,0.01,0.0001,13.5993,1876,7.87846,7.81115,3.08198,7.88019,0.666667,0.333333,1357.82,640,0.000222719,0.546523,0.449438,-0.0969579,-1.39888,0.671101,0.022146,-0.123396,-0.128344,0,0.00413857,2.4509,0.704638,6986.29
362,0.01,0.0001,13.8143,2000,7.37476,7.15591,2.92965,7.38037,0,0,1500.16,640,-0.000212247,0.549646,0.609931,0.0607108,-3.3276,0.717926,0.0101813,-0.0607108,-0.063464,0,0.00320198,2.41504,0.740653,7002.56
363,0.01,0.0001,24.0144,2000,7.63459,7.72325,2.70136,7.63232,0,0,1363.96,640,1.7273e-05,0.544663,0.668979,0.124834,-2.79983,0.745977,0.022085,-0.124834,-0.130007,0,0.00374635,2.42435,0.69371,7028.97
