step,max_kl,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,collisions,collisions_human,fuel,circumference,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,value_loss,policy_loss,final_policy_loss,i_scale,kl,entropy,gd_time,total_time
507,0.01,0.0001,13.1995,2000,7.89149,8.02937,2.01162,7.88795,0,0,1276.06,640,0.000298881,0.535294,0.516205,-0.0197348,-6.10566,0.830191,0.00272222,0.0197348,0.0177907,0,0.00689985,1.18526,0.831323,9062.64
508,0.01,0.0001,13.3337,2000,7.90484,7.91257,1.91465,7.90465,0,0,1220.04,640,0.000192466,0.535401,0.559742,0.0243594,-6.05309,0.778892,0.00291035,-0.0243594,-0.0270398,0,0.00479355,1.14775,0.794896,9078.5
509,0.01,0.0001,12.9847,2000,7.91308,7.84066,1.99193,7.91494,0,0,1319.6,640,0.000180325,0.537733,0.545207,0.00729742,-5.75094,0.829464,0.00225842,-0.00729742,-0.00954643,0,0.00874809,1.10847,0.784713,9094.07
510,0.01,0.0001,13.9181,2000,7.49195,7.42742,2.14045,7.4936,0,0,1221.05,640,-0.000105697,0.541105,0.494507,-0.0472675,-8.42607,0.774342,0.00463041,0.0472675,0.0442672,0,0.00803893,1.14481,0.843054,9110.59
511,0.01,0.0001,13.4552,2000,8.00178,8.01336,2.09299,8.00148,0,0,1341.11,640,0.000411778,0.539576,0.563988,0.0243241,-5.99684,0.868765,0.00310572,-0.0243241,-0.0267366,0,0.00663911,1.14204,0.895639,9126.96
512,0.01,0.0001,12.7159,2000,8.03367,7.8398,1.85802,8.03864,0,0,1242.67,640,0.000298573,0.540826,0.559449,0.0185855,-5.57687,0.828457,0.00287992,-0.0185855,-0.0210149,0,0.00841915,1.10818,0.917512,9142.74
513,0.01,0.0001,12.8161,2000,7.85613,7.71269,1.99373,7.8598,0,0,1307.16,640,0.000274173,0.544819,0.578771,0.0341212,-7.44513,0.770946,0.00372491,-0.0341212,-0.0375759,0,0.00544183,1.15847,0.82248,9158.27
514,0.01,0.0001,26.402,2000,8.16116,8.10348,1.94101,8.16264,0,0,1378.37,640,0.000430397,0.543149,0.604282,0.0615057,-5.57717,0.857342,0.00629877,-0.0615057,-0.0652218,0,0.00618764,1.1583,0.759877,9187.35
515,0.01,0.0001,13.1188,2000,7.71271,7.68467,2.08065,7.71342,0,0,1323.73,640,5.10945e-05,0.547254,0.552018,0.0046186,-8.70701,0.854903,0.00272843,-0.0046186,-0.00644191,0,0.00634367,1.18202,0.842461,9203.31
516,0.01,0.0001,13.2898,2000,8.00522,7.93783,1.94695,8.00695,0,0,1363.81,640,0.000235828,0.548341,0.573943,0.0256187,-5.74484,0.856965,0.00302483,-0.0256188,-0.0277117,0,0.00862395,1.107,0.802106,9219.24
517,0.01,0.0001,13.2917,2000,7.8928,7.94206,1.98209,7.89154,0,0,1225.66,640,0.000282809,0.54939,0.522623,-0.0274687,-6.08642,0.775488,0.00320258,0.0274687,0.0258068,0,0.00742962,1.06289,0.794002,9235.26
518,0.01,0.0001,13.1786,2000,8.01517,8.12686,2.11221,8.0123,0,0,1316.2,640,0.000379435,0.551566,0.560231,0.00837753,-5.49977,0.822802,0.00266444,-0.00837753,-0.00946636,0,0.00773437,1.04605,0.818359,9251.07
519,0.01,0.0001,13.1747,2000,7.80502,7.65442,2.06829,7.80888,0,0,1271.45,640,0.000151448,0.550851,0.551295,0.000291868,-6.68364,0.835935,0.00262639,-0.000291864,-0.00264323,0,0.00452557,1.0926,0.847865,9266.92
520,0.01,0.0001,13.661,2000,7.81539,7.82402,2.0941,7.81517,0,0,1320.73,640,0.00019302,0.551398,0.597868,0.046826,-7.17733,0.844715,0.00476261,-0.0468259,-0.0495198,0,0.00653075,1.08693,0.840505,9283.44
521,0.01,0.0001,13.0892,2000,8.07242,8.0048,2.00672,8.07415,0,0,1264.41,640,0.000147409,0.554456,0.58139,0.0270142,-5.43711,0.821837,0.00316984,-0.0270142,-0.0294834,0,0.0088838,1.16195,0.849534,9299.24
522,0.01,0.0001,13.1533,2000,8.07051,7.95742,2.14649,8.07341,0,0,1365.87,640,0.000205425,0.557475,0.576533,0.0190143,-5.3712,0.778775,0.00294272,-0.0190143,-0.0205671,0,0.00543737,1.09863,0.857593,9315.17
523,0.01,0.0001,13.1503,2000,7.79041,7.82833,1.97169,7.78943,0,0,1272.65,640,0.000244177,0.556755,0.554213,-0.00286497,-9.35079,0.890936,0.00276833,0.00286497,0.00055652,0,0.00655942,1.02965,0.901,9331.11
524,0.01,0.0001,12.9493,2000,7.70548,7.67731,1.87359,7.70621,0,0,1261.34,640,5.87765e-05,0.558553,0.556462,-0.0022879,-9.0898,0.824485,0.00263232,0.0022879,-0.000376834,0,0.00517774,1.01934,0.933317,9346.83
525,0.01,0.0001,13.3285,2000,7.37787,7.54639,1.99638,7.37355,0,0,1285.55,640,-4.44128e-05,0.556203,0.51481,-0.0420491,-10.2233,0.850333,0.00439123,0.0420491,0.0399807,0,0.00866334,1.05432,0.786186,9362.93
526,0.01,0.0001,12.7117,2000,7.95113,7.65716,1.94386,7.95867,0,0,1256.15,640,0.000282598,0.557601,0.557168,-0.000712751,-8.94262,0.969328,0.00320577,0.000712748,-0.0021028,0,0.0087867,1.01163,0.908999,9378.64
527,0.01,0.0001,7.84242,0,0,0,0,0,0,0,0,640,-0.000587821,0.563381,0.0162846,-0.547096,-16.3309,0.872245,0.106333,0.22805,0.220355,0,0.00645556,0.974785,0.88742,9403.62
528,0.01,0.0001,13.0288,2000,8.0009,7.97268,1.86294,8.00163,0,0,1353.17,640,0.000334653,0.558928,0.541639,-0.0178536,-5.82369,0.918345,0.00360375,-0.0328195,-0.0346052,0,0.00441383,1.00182,0.92861,9419.78
529,0.01,0.0001,13.1353,2000,7.88529,7.83106,2.14729,7.88669,0,0,1356.57,640,0.000298291,0.555402,0.571195,0.0156879,-7.7231,0.951663,0.00304677,-0.0156879,-0.0192825,0,0.00851399,1.05631,0.928411,9435.92
530,0.01,0.0001,12.8295,2000,8.21132,8.15434,2.02273,8.21278,0,0,1347.66,640,0.000393196,0.557605,0.619985,0.0627902,-5.10852,0.930054,0.00657936,-0.0627902,-0.0663513,0,0.00746013,1.064,0.90933,9451.82
531,0.01,0.0001,13.1195,2000,8.00082,8.09216,1.97237,7.99848,0,0,1339.72,640,0.000322331,0.555403,0.573409,0.0178331,-5.22133,1.02557,0.00263405,-0.0178331,-0.0220133,0,0.00579399,1.10291,1.02205,9468.3
532,0.01,0.0001,12.8378,2000,8.05493,8.12051,1.96349,8.05324,0,0,1372.58,640,0.000399107,0.555156,0.54957,-0.00609081,-5.06905,0.972227,0.00232565,0.00609081,0.00386064,0,0.00670156,1.06436,0.990804,9484.37
533,0.01,0.0001,12.6884,2000,8.21417,8.14748,1.90355,8.21588,0,0,1200.46,640,0.000429657,0.552005,0.585836,0.0338788,-5.13946,0.919206,0.00376563,-0.0338788,-0.035822,0,0.0068864,1.10246,0.953417,9500.2
534,0.01,0.0001,25.9134,2000,8.06578,8.06676,2.02804,8.06576,0,0,1334.93,640,0.000418388,0.553431,0.556451,0.00268769,-4.30928,0.928976,0.00241609,-0.00268769,-0.00424638,0,0.0064643,1.08348,0.875142,9529.24
535,0.01,0.0001,13.128,2000,8.08721,8.19958,2.15599,8.08433,0,0,1418.67,640,0.00038584,0.552997,0.607453,0.0547359,-9.12996,0.959027,0.00626066,-0.0547359,-0.0593915,0,0.00751595,1.03972,0.921891,9545.67
536,0.01,0.0001,13.1855,2000,8.27419,8.09021,1.98345,8.27891,0,0,1296.1,640,0.000512874,0.555436,0.571257,0.0155858,-3.89694,0.996192,0.00306648,-0.0155858,-0.0175162,0,0.00689128,1.05848,0.91517,9562
537,0.01,0.0001,12.9776,2000,7.99017,8.08684,2.0656,7.9877,0,0,1376.29,640,0.000397774,0.555692,0.602037,0.0465418,-5.64654,0.959874,0.00463702,-0.0465418,-0.0488604,0,0.00789695,1.01338,0.917743,9578.26
538,0.01,0.0001,13.1916,2000,8.15487,7.99199,1.94479,8.15905,0,0,1327.66,640,0.00040536,0.55664,0.562813,0.00588415,-5.87926,0.979155,0.0028993,-0.00588415,-0.00833425,0,0.00496748,1.0638,1.03438,9594.92
539,0.01,0.0001,12.6731,2000,7.73687,7.64546,1.91392,7.73921,0,0,1380.8,640,-8.65741e-06,0.559351,0.560706,0.00126589,-7.27033,0.982102,0.00263876,-0.00126589,-0.00366029,0,0.00589652,1.03424,0.951113,9610.89
540,0.01,0.0001,12.8085,2000,8.17103,8.07128,2.16638,8.17358,0,0,1425.09,640,0.000397095,0.556493,0.577618,0.0210169,-5.43941,1.08207,0.00324987,-0.0210169,-0.0225939,0,0.00630542,1.0046,1.00356,9627.23
541,0.01,0.0001,12.8007,2000,7.72731,7.94978,2.01418,7.7216,0,0,1344.33,640,0.000165283,0.559497,0.53521,-0.0249132,-7.83621,0.997807,0.00315298,0.0249132,0.0231887,0,0.0081766,1.04917,0.949102,9643.33
542,0.01,0.0001,13.1661,2000,8.03393,8.16437,1.89197,8.03059,0,0,1212.48,640,0.000489909,0.555374,0.545499,-0.0104933,-5.58995,0.979189,0.00277175,0.0104933,0.00738631,0,0.00870468,1.04381,1.01262,9659.97
543,0.01,0.0001,12.8032,2000,8.03995,8.02949,2.08683,8.04022,0,0,1420.78,640,0.000360479,0.560047,0.595933,0.0359963,-6.23157,1.07732,0.00383661,-0.0359964,-0.0394341,0,0.00541742,1.0272,1.03752,9676.28
544,0.01,0.0001,12.7013,2000,7.90311,7.90462,2.21368,7.90307,0,0,1395.04,640,0.000229547,0.564216,0.585317,0.021091,-6.81826,1.06757,0.00306446,-0.021091,-0.0221963,0,0.00494838,1.00451,1.06284,9692.58
545,0.01,0.0001,12.3701,2000,8.38751,8.29651,1.80352,8.38984,0,0,1240.81,640,0.000502636,0.560988,0.598025,0.0370082,-3.94743,1.00832,0.00393398,-0.0370082,-0.0389664,0,0.00739973,1.08086,0.985962,9708.45
546,0.01,0.0001,12.9447,2000,8.20845,8.16102,1.85112,8.20967,0,0,1338.49,640,0.000356305,0.562394,0.622448,0.0604556,-8.28372,0.963107,0.00702068,-0.0604556,-0.0628348,0,0.00655563,1.08321,0.898949,9724.68
547,0.01,0.0001,12.9346,2000,8.18796,8.20567,1.94178,8.18751,0,0,1266.16,640,0.000478207,0.56235,0.565947,0.00320232,-4.38097,0.997451,0.00255011,-0.00320231,-0.00491145,0,0.00446714,1.08014,0.954539,9740.86
548,0.01,0.0001,13.5266,2000,7.89124,8.09463,2.2547,7.88602,0,0,1371.03,640,0.000371807,0.56485,0.561817,-0.00351506,-6.36614,0.980714,0.00252405,0.00351506,0.000809474,0,0.00912715,1.1032,0.961227,9757.55
549,0.01,0.0001,13.2527,2000,8.32141,8.26189,1.92679,8.32294,0,0,1307.3,640,0.000572166,0.565886,0.649192,0.0839113,-4.09795,0.965288,0.00977756,-0.0839113,-0.0881146,0,0.00620047,1.15771,0.961692,9773.93
550,0.01,0.0001,13.2981,2000,8.21561,8.20272,1.99704,8.21594,0,0,1304.74,640,0.000406629,0.568215,0.594557,0.0263018,-5.58742,0.975929,0.0035994,-0.0263018,-0.028303,0,0.00530168,1.10244,0.948261,9790.42
551,0.01,0.0001,13.279,2000,8.31471,8.43426,1.80387,8.31164,0,0,1330.78,640,0.000622247,0.56954,0.645358,0.0762247,-4.10588,0.978179,0.00839629,-0.0762247,-0.0800116,0,0.00570163,1.08645,0.999497,9806.94
552,0.01,0.0001,13.0445,2000,8.39,8.30716,1.99321,8.39212,0,0,1373.78,640,0.000567799,0.572444,0.640323,0.0682589,-5.14182,0.920072,0.00769342,-0.0682589,-0.0697133,0,0.00550525,1.01649,0.940624,9823.23
553,0.01,0.0001,13.0803,2000,8.27309,8.43954,2.13373,8.26882,0,0,1321.39,640,0.000654968,0.57299,0.635673,0.062931,-4.70285,0.868186,0.00686888,-0.062931,-0.0672635,0,0.0051249,1.03567,0.992548,9839.74
554,0.01,0.0001,12.8552,2000,8.28812,8.31648,2.31055,8.28739,0,0,1454.21,640,0.000634693,0.577826,0.65701,0.0796631,-6.59882,0.910811,0.00983584,-0.0796631,-0.0839527,0,0.00878257,0.998712,0.956249,9855.81
555,0.01,0.0001,13.3099,2000,8.36412,8.40078,2.00967,8.36318,0,0,1335.94,640,0.000718148,0.580804,0.616009,0.0350763,-4.21862,0.915172,0.0043729,-0.0350763,-0.0378989,0,0.00838915,0.992808,0.85808,9872.19
556,0.01,0.0001,26.8463,2000,8.28568,8.1473,1.89528,8.28923,0,0,1367.7,640,0.000505039,0.585379,0.599525,0.0139158,-4.70426,0.92815,0.00311333,-0.0139158,-0.0158159,0,0.00684143,0.994095,0.98246,9902.1
557,0.01,0.0001,12.8236,2000,8.23527,8.16152,1.86354,8.23716,0,0,1309.15,640,0.000344129,0.589689,0.588938,-0.00110532,-9.28199,0.836975,0.00361479,0.00110531,-0.000614937,0,0.00675022,0.942916,1.04259,9918.08
558,0.01,0.0001,13.2843,2000,7.86168,7.87648,2.81423,7.8613,0,0,1506.1,640,0.000212071,0.594112,0.586483,-0.00795846,-15.2127,0.825617,0.00456864,0.00795845,0.0069804,0,0.00765008,0.848008,1.01527,9934.53
559,0.01,0.0001,12.9427,2000,8.27788,8.36007,1.81008,8.27578,0,0,1263.9,640,0.000654112,0.592455,0.593193,0.000202904,-4.61193,0.866135,0.00301035,-0.000202897,-0.00152067,0,0.00660986,0.903073,0.974739,9950.54
560,0.01,0.0001,13.33,2000,8.01103,7.87197,2.00907,8.0146,0,0,1363.66,640,0.000397164,0.596801,0.613156,0.0162008,-8.37372,0.842475,0.00343019,-0.0162008,-0.0181521,0,0.009485,0.897716,1.00813,9967.02
561,0.01,0.0001,13.2817,2000,8.23787,8.35662,2.02736,8.23482,0,0,1401.97,640,0.000531474,0.599758,0.677244,0.078001,-5.26632,0.959136,0.00900974,-0.078001,-0.0810719,0,0.00612439,0.872403,0.972314,9983.46
562,0.01,0.0001,13.3412,2000,8.07418,8.13419,1.97004,8.07264,0,0,1334.2,640,0.000556709,0.600477,0.590614,-0.0104858,-6.2919,0.956221,0.00309076,0.0104858,0.0079497,0,0.0057693,0.89107,0.968135,9999.89
563,0.01,0.0001,13.1535,2000,8.23533,8.36803,2.29273,8.23192,0,0,1446.87,640,0.000660867,0.60251,0.681749,0.0797076,-5.40643,0.900959,0.00928472,-0.0797076,-0.0838409,0,0.00565066,0.91209,0.864537,10016.3
564,0.01,0.0001,13.1933,2000,8.12287,8.26753,2.09444,8.11916,0,0,1342.33,640,0.000507988,0.608032,0.671648,0.0639692,-5.69372,0.883432,0.00689838,-0.0639692,-0.065786,0,0.00667368,0.854913,0.906265,10032.7
565,0.01,0.0001,13.149,2000,8.22495,8.15316,1.97782,8.22679,0,0,1344.01,640,0.000510594,0.609168,0.581418,-0.0285105,-5.15328,0.880261,0.00396778,0.0285105,0.025989,0,0.00659142,0.825371,0.851825,10048.9
566,0.01,0.0001,13.389,2000,8.42908,8.37577,1.82107,8.43044,0,0,1341.86,640,0.000719029,0.613362,0.613127,-0.000835783,-4.9212,0.887703,0.00344387,0.00083578,-0.000930492,0,0.00704376,0.804428,0.853358,10065.3
567,0.01,0.0001,13.1272,2000,8.27286,8.33439,2.09529,8.27128,0,0,1355.71,640,0.000631119,0.614388,0.607417,-0.00759987,-5.9077,0.878193,0.00337203,0.00759987,0.00401709,0,0.00570438,0.851487,0.86238,10081.3
568,0.01,0.0001,13.3371,2000,7.8487,7.81122,2.81956,7.84966,0,0,1516.76,640,0.000153581,0.620412,0.594745,-0.0261687,-16.3188,0.840663,0.00548596,0.0261687,0.0233245,0,0.00687224,0.79865,0.934212,10097.5
569,0.01,0.0001,13.0482,2000,8.29348,8.21209,2.00766,8.29557,0,0,1370.9,640,0.000605815,0.619655,0.661573,0.0419975,-5.29217,0.917178,0.00513403,-0.0419975,-0.0474023,0,0.00661358,0.90059,1.03157,10113.6
570,0.01,0.0001,12.9693,2000,8.21513,8.24683,2.19747,8.21432,0,0,1323.61,640,0.000550474,0.619762,0.690395,0.0711081,-5.83658,0.842282,0.00844325,-0.0711081,-0.0733333,0,0.00730481,0.859033,0.986227,10129.8
571,0.01,0.0001,13.1967,2000,7.14858,6.94402,3.86438,7.15383,0,0,1728.04,640,-0.000352535,0.632231,0.68604,0.0547805,-22.8723,0.974914,0.0101883,-0.0547804,-0.0588045,0,0.0079739,0.745152,1.0208,10146.4
572,0.01,0.0001,10.1885,911,7.32735,8.00573,5.21384,7.30997,2,1,894.242,640,-3.48639e-05,0.629768,0.0326803,-0.597088,-25.1325,0.709667,0.157883,0.225919,0.217847,0,0.00692689,0.847361,0.883032,10174.1
573,0.01,0.0001,9.88571,1000,4.27018,4.25181,0.809407,4.27065,0,0,677.61,640,-8.97236e-05,0.627808,0.342405,-0.285413,-9.43898,0.827744,0.108619,0.154529,0.145801,0,0.00302292,0.860861,0.989828,10198
574,0.01,0.0001,12.7846,2000,7.84019,7.80903,2.61042,7.84099,0,0,1427.11,640,0.000203263,0.629417,0.648545,0.0191733,-13.4773,0.96702,0.00659727,-0.0188332,-0.0208167,0,0.00617506,0.791117,1.09256,10214.1
575,0.01,0.0001,15.1241,2000,8.46862,8.48857,2.05359,8.4681,0,0,1348.75,640,-0.00277166,0.621046,0.718982,0.0983408,-0.236995,0.105546,0.0172303,-0.0983408,-0.103793,0,0.00750016,0.874012,0.0915964,
576,0.01,0.0001,12.8728,2000,8.56703,8.6782,1.90997,8.56418,0,0,1256.31,640,0.000256859,0.619482,0.592783,-0.027355,-8.60732,0.0580475,0.0037802,0.027355,0.0251243,0,0.00907624,0.934692,0.0762262,
577,0.01,0.0001,13.4757,2000,8.57029,8.48982,1.68712,8.57236,0,0,1368.97,640,0.000111262,0.621931,0.655956,0.0342875,-9.22281,0.0593221,0.0042536,-0.0342875,-0.036329,0,0.00643138,0.892096,0.059891,
578,0.01,0.0001,12.8193,2000,7.28086,7.36053,3.71656,7.27882,0,0,1703.93,640,-0.000579396,0.628438,0.579138,-0.0496612,-12.0336,0.0603347,0.00946738,0.0496612,0.0466019,0,0.00612462,0.830381,0.0846298,
579,0.01,0.0001,13.1795,2000,8.30887,8.53363,2.2447,8.30311,0,0,1392.83,640,0.000145076,0.619543,0.539718,-0.0810836,-10.2832,0.0891144,0.00968862,0.0810836,0.0779542,0,0.00759892,0.907288,0.112823,
580,0.01,0.0001,13.4904,2000,8.33994,8.37142,2.01164,8.33914,0,0,1361.55,640,7.52204e-05,0.618378,0.647571,0.0294337,-10.5841,0.0676415,0.00405222,-0.0294337,-0.03235,0,0.00568584,0.904186,0.0654778,
581,0.01,0.0001,13.218,2000,8.51689,8.54125,1.67281,8.51626,0,0,1357.36,640,0.000205707,0.615073,0.586254,-0.0294618,-8.77748,0.119581,0.00377763,0.0294618,0.0272229,0,0.00851705,0.944073,0.122202,
582,0.01,0.0001,13.1771,2000,7.60234,7.52129,2.98191,7.60442,0,0,1507.63,640,-0.000391445,0.620111,0.574012,-0.046517,-14.7519,0.063756,0.00758286,0.0465169,0.0432489,0,0.00790734,0.908453,0.0647728,
583,0.01,0.0001,13.0434,2000,8.2308,8.14433,2.3102,8.23301,0,0,1364.53,640,5.3124e-05,0.613928,0.617369,0.00335721,-13.3554,0.0579488,0.00383953,-0.00335721,-0.00788728,0,0.00715214,0.957762,0.0607104,
584,0.01,0.0001,10.121,1038,7.32399,7.43019,3.61068,7.32127,2,1,829.592,640,-0.000686983,0.614463,0.00470659,-0.609756,-25.0722,0.0649469,0.380375,0.610926,0.600681,0,0.00702209,0.91303,0.0714839,
585,0.01,0.0001,13.2584,1999.5,8.02966,8.05107,3.26275,8.02911,1,0.5,1610.01,640,-3.32142e-05,0.609881,0.339757,-0.269861,-21.2628,0.0518131,0.00792068,-0.0720963,-0.0836148,0,0.00605896,1.05168,0.0888667,
586,0.01,0.0001,12.9586,2000,7.79341,7.795,2.87584,7.79337,0,0,1545.55,640,-0.000159858,0.604099,0.632502,0.0287572,-13.3683,0.0675709,0.00548906,-0.0287572,-0.0311694,0,0.00697109,1.00345,0.0693698,
587,0.01,0.0001,12.8498,2000,7.2627,7.42114,4.20915,7.25864,0,0,1745.03,640,-0.000382704,0.5986,0.638839,0.0409114,-14.7531,0.0682795,0.00903855,-0.0409114,-0.0457138,0,0.00577021,0.935898,0.0747557,
588,0.01,0.0001,13.512,2000,7.53769,7.39527,3.33209,7.54135,0,0,1526.47,640,-0.00044149,0.595445,0.556204,-0.0395087,-17.1319,0.0586734,0.00711073,0.0395087,0.036969,0,0.00823933,0.939768,0.0609488,
589,0.01,0.0001,13.639,2000,7.76411,7.67958,3.1935,7.76628,0,0,1514,640,-0.000101645,0.587407,0.588804,0.0013933,-18.0025,0.0609097,0.00476602,-0.0013933,-0.00316796,0,0.00700251,0.990174,0.0648544,
590,0.01,0.0001,12.8617,2000,8.41991,8.35885,2.14501,8.42148,0,0,1415.1,640,0.000302517,0.581758,0.61667,0.0350661,-6.94059,0.122696,0.00432197,-0.0350661,-0.0367902,0,0.00739389,0.98886,0.111032,
591,0.01,0.0001,8.36842,0,0,0,0,0,0,0,0,640,-0.000886761,0.583392,0.00736855,-0.576024,-15.7443,0.0648139,0.118221,0.140893,0.132748,0,0.00774461,0.993561,0.0766616,
592,0.01,0.0001,12.8995,2000,8.52187,8.46097,2.01277,8.52343,0,0,1367.97,640,0.000359547,0.576535,0.640468,0.0643965,-5.96908,0.0857528,0.00537516,-0.052121,-0.0563436,0,0.00700253,1.05315,0.0702968,
593,0.01,0.0001,13.5773,2000,8.07363,7.85742,1.92468,8.07918,0,0,1299.47,640,-8.42155e-06,0.570295,0.552532,-0.0180685,-10.6659,0.065537,0.00335229,0.0180685,0.0152721,0,0.00871199,1.01504,0.0685611,
594,0.01,0.0001,13.0533,2000,7.55527,7.2222,3.07766,7.56381,0,0,1496.16,640,-0.000417568,0.572511,0.483523,-0.0898903,-17.0521,0.0791824,0.0124471,0.0898903,0.085789,0,0.00874239,1.05855,0.078872,
595,0.01,0.0001,12.6621,2000,8.36873,8.41889,2.3175,8.36745,0,0,1414.29,640,7.69338e-05,0.566258,0.621767,0.0560229,-8.1806,0.0713911,0.00618642,-0.0560229,-0.0602134,0,0.00530621,1.16419,0.0796511,
596,0.01,0.0001,13.419,2000,8.33072,8.27903,1.58799,8.33205,0,0,1278.88,640,0.000187993,0.562187,0.585137,0.0229752,-8.61075,0.0808549,0.00334675,-0.0229752,-0.02635,0,0.00612641,1.21855,0.0831628,
597,0.01,0.0001,7.78641,0,0,0,0,0,0,0,0,640,-0.00088701,0.563771,0.00774595,-0.556025,-14.6393,0.087508,0.108776,0.18039,0.164768,0,0.00801248,1.09394,0.101028,
598,0.01,0.0001,12.7247,2000,7.70259,7.72837,3.27579,7.70193,0,0,1565.09,640,-0.000200723,0.5614,0.558238,-0.00318567,-11.9782,0.0690112,0.00308705,0.0137987,0.0110439,0,0.00869932,1.16126,0.0803452,
599,0.01,0.0001,12.7572,2000,7.98681,7.99852,2.62719,7.98651,0,0,1495.62,640,-5.06999e-05,0.555355,0.585614,0.0305011,-12.0429,0.0748403,0.00480951,-0.0305011,-0.0325215,0,0.00829516,1.11414,0.113733,
600,0.01,0.0001,12.9426,2000,7.5548,7.52973,3.05071,7.55544,0,0,1572.97,640,-0.000318155,0.556157,0.568387,0.0124475,-11.3377,0.074508,0.00470289,-0.0124475,-0.0144944,0,0.00503613,1.08824,0.080955,
601,0.01,0.0001,13.2319,2000,8.55073,8.57612,1.939,8.55008,0,0,1356.38,640,0.000403863,0.547939,0.57944,0.0314706,-4.56533,0.0759635,0.00355931,-0.0314706,-0.0344572,0,0.00570257,1.14121,0.076587,
602,0.01,0.0001,12.9176,2000,8.50602,8.43193,1.98396,8.50792,0,0,1323.2,640,0.000331456,0.545639,0.621659,0.0766565,-5.49179,0.0783043,0.00865085,-0.0766565,-0.079726,0,0.00759435,1.09533,0.0837934,
603,0.01,0.0001,13.2086,2000,8.339,8.27748,2.06027,8.34057,0,0,1400.28,640,0.000194055,0.54474,0.597548,0.0532113,-7.02797,0.0894589,0.00545456,-0.0532113,-0.056088,0,0.00617412,1.1088,0.0973902,
604,0.01,0.0001,13.2597,2000,8.36056,8.47572,2.1692,8.35761,0,0,1422.28,640,0.000303805,0.54277,0.553541,0.0105244,-6.31273,0.0796363,0.00276632,-0.0105244,-0.0132762,0,0.00720268,1.07421,0.0948992,
605,0.01,0.0001,12.6897,2000,7.61317,7.58337,3.11709,7.61394,0,0,1556.01,640,-0.000297248,0.548848,0.569254,0.0207237,-12.9089,0.0830975,0.0050792,-0.0207237,-0.0235559,0,0.00624593,1.08536,0.0938177,
606,0.01,0.0001,12.8696,2000,8.40346,8.51289,2.33736,8.40066,0,0,1371.17,640,0.000409397,0.542464,0.598032,0.055832,-6.48674,0.0797267,0.00593416,-0.055832,-0.0589902,0,0.00676976,1.08486,0.0843942,
607,0.01,0.0001,13.3935,2000,8.50693,8.46225,2.12573,8.50807,0,0,1418.46,640,0.000365191,0.543907,0.631844,0.0886906,-5.47003,0.0841944,0.0105817,-0.0886906,-0.0919572,0,0.00670358,1.09227,0.0870781,
608,0.01,0.0001,12.6036,2000,8.43528,8.42091,2.01462,8.43565,0,0,1375.8,640,0.000259855,0.544283,0.604435,0.0605884,-7.39632,0.0827703,0.00652857,-0.0605884,-0.0650285,0,0.00798689,1.13937,0.0865958,
609,0.01,0.0001,12.9081,2000,8.37558,8.40738,2.19525,8.37476,0,0,1461.16,640,0.000173995,0.547337,0.572856,0.0255597,-6.19555,0.0849967,0.00330527,-0.0255597,-0.0290127,0,0.00594037,1.12218,0.0911651,
610,0.01,0.0001,13.7913,2000,8.26518,8.23349,2.49527,8.26599,0,0,1474.15,640,-2.21613e-05,0.548664,0.571369,0.022855,-7.6854,0.0855942,0.00377239,-0.022855,-0.0260155,0,0.00612629,1.15079,0.092381,
611,0.01,0.0001,6.23828,0,0,0,0,0,0,0,0,640,-0.00131362,0.550378,0.00390153,-0.546477,-11.8941,0.0920148,0.167911,0.3068,0.294309,0,0.00748029,1.11527,0.122008,
612,0.01,0.0001,10.0877,1000,4.0869,4.08539,1.17933,4.08693,0,0,675.348,640,-0.000466567,0.548413,0.276635,-0.271897,-11.6825,0.0840527,0.00268653,-0.0105814,-0.0124425,0,0.00679294,1.1418,0.0929482,
613,0.01,0.0001,13.0859,2000,8.11883,8.12691,2.9036,8.11863,0,0,1491.92,640,9.75291e-05,0.54729,0.583138,0.0361378,-10.5597,0.090678,0.00473373,-0.0361378,-0.0380523,0,0.00594797,1.10411,0.0945797,
614,0.01,0.0001,13.135,2000,8.37135,8.37281,2.08901,8.37131,0,0,1368.22,640,0.000309309,0.544637,0.592108,0.0477527,-6.74201,0.109012,0.00512095,-0.0477527,-0.0507972,0,0.00838659,1.11979,0.102759,
615,0.01,0.0001,13.9767,1971,7.30159,7.37889,5.24105,7.29961,2,1,2092.4,640,-0.000406941,0.549709,0.00705181,-0.542657,-28.5301,0.0921972,0.293724,0.536093,0.514794,0,0.00870951,1.03905,0.101135,
616,0.01,0.0001,10.8674,1199,7.72367,8.53085,4.02017,7.70303,1,0.5,913.238,640,-0.00018483,0.5437,0.278011,-0.26581,-14.8916,0.0868956,0.00353035,0.00646711,0.00389874,0,0.00819095,1.1342,0.0994725,
617,0.01,0.0001,12.9613,2000,8.37972,8.37763,2.65822,8.37978,0,0,1484.82,640,0.000264185,0.535253,0.533568,-0.00208084,-7.13593,0.0970104,0.0030311,0.00208085,2.33208e-05,0,0.00298907,1.14056,0.0996325,
